2.74564	-0.66926	1.51128	2.40054	-0.68932	1.505
2.73308	-0.6707	1.48616	2.40276	-0.6808	1.505
2.76184	-0.6691	1.54368	2.40066	-0.68568	1.505
2.69232	-0.66918	1.40464	2.40246	-0.69068	1.505
2.7299	-0.66742	1.4798	2.4036	-0.68468	1.505
2.59306	-0.6703	1.20612	2.40306	-0.68502	1.505
2.71736	-0.6697	1.45472	2.40348	-0.68476	1.505
2.77168	-0.66958	1.56336	2.40342	-0.6904	1.505
2.7412	-0.66994	1.5024	2.3997	-0.69076	1.505
2.7986	-0.6695	1.6172	2.40462	-0.68218	1.505
2.7024	-0.67062	1.4248	2.40114	-0.6823	1.505
2.7051	-0.66754	1.4302	2.40096	-0.68604	1.505
2.79912	-0.67106	1.61824	2.40192	-0.6876	1.505
2.73308	-0.6697	1.48616	2.40552	-0.67822	1.505
2.76084	-0.67062	1.54168	2.40426	-0.67914	1.505
2.73504	-0.67094	1.49008	2.40192	-0.68158	1.505
2.69652	-0.67054	1.41304	2.40306	-0.68512	1.505
2.75128	-0.6699	1.52256	2.403	-0.68284	1.505
2.72392	-0.67022	1.46784	2.40162	-0.68762	1.505
2.73412	-0.66922	1.48824	2.40078	-0.68682	1.505
2.67252	-0.6681	1.36504	2.40348	-0.68024	1.505
2.76092	-0.66914	1.54184	2.40198	-0.6855	1.505
2.75168	-0.66798	1.52336	2.40216	-0.68492	1.505
2.78962	-0.66862	1.59924	2.40372	-0.68332	1.505
2.72314	-0.66958	1.46628	2.40102	-0.68	1.505
2.82374	-0.67158	1.66748	2.40156	-0.68966	1.505
2.75186	-0.66826	1.52372	2.40066	-0.68556	1.505
2.67616	-0.6681	1.37232	2.4021	-0.68718	1.505
2.70322	-0.6693	1.42644	2.4021	-0.68586	1.505
2.793	-0.67198	1.606	2.40072	-0.68906	1.505
2.81138	-0.66986	1.64276	2.4036	-0.68398	1.505
2.74486	-0.66914	1.50972	2.40246	-0.6854	1.505
2.71674	-0.66854	1.45348	2.40438	-0.6891	1.505
2.7554	-0.6693	1.5308	2.40312	-0.68392	1.505
2.78854	-0.6695	1.59708	2.4042	-0.66824	1.505
2.68764	-0.67246	1.39528	2.4012	-0.67758	1.505
2.73272	-0.66958	1.48544	2.40282	-0.68262	1.505
2.74874	-0.67066	1.51748	2.40018	-0.67932	1.505
2.74858	-0.6691	1.51716	2.4027	-0.67862	1.505
2.76334	-0.67066	1.54668	2.40174	-0.68358	1.505
2.7221	-0.66834	1.4642	2.40078	-0.6891	1.505
2.74544	-0.66958	1.51088	2.40276	-0.68596	1.505
2.72862	-0.66958	1.47724	2.40306	-0.68718	1.505
2.70742	-0.67058	1.43484	2.403	-0.68948	1.505
2.68128	-0.66834	1.38256	2.40324	-0.6836	1.505
2.71682	-0.67098	1.45364	2.40492	-0.68756	1.505
2.76506	-0.67034	1.55012	2.40174	-0.68744	1.505
2.73936	-0.66794	1.49872	2.403	-0.69258	1.505
2.81622	-0.6693	1.65244	2.40168	-0.68452	1.505
2.71452	-0.67014	1.44904	2.40288	-0.6831	1.505
2.74978	-0.66942	1.51956	2.4021	-0.68444	1.505
2.71118	-0.66902	1.44236	2.40516	-0.68802	1.505
2.6856	-0.67042	1.3912	2.40042	-0.68198	1.505
2.75684	-0.6699	1.53368	2.40198	-0.67464	1.505
2.72826	-0.66814	1.47652	2.40498	-0.68756	1.505
2.7167	-0.6701	1.4534	2.403	-0.6856	1.505
2.70256	-0.66882	1.42512	2.40174	-0.68224	1.505
2.73232	-0.66866	1.48464	2.40336	-0.68414	1.505
2.78246	-0.6699	1.58492	2.40294	-0.68606	1.505
2.75184	-0.67006	1.52368	2.4033	-0.68236	1.505
2.75196	-0.6711	1.52392	2.40228	-0.68346	1.505
2.77404	-0.66942	1.56808	2.40474	-0.67498	1.505
2.75824	-0.66786	1.53648	2.40342	-0.68226	1.505
2.68808	-0.66974	1.39616	2.40096	-0.6844	1.505
2.7568	-0.67042	1.5336	2.4021	-0.6718	1.505
2.7408	-0.66874	1.5016	2.40468	-0.68638	1.505
2.7358	-0.6715	1.4916	2.40222	-0.68482	1.505
2.73588	-0.67042	1.49176	2.40012	-0.68404	1.505
2.72942	-0.66914	1.47884	2.40378	-0.68286	1.505
2.79094	-0.67238	1.60188	2.40264	-0.68796	1.505
2.77552	-0.67042	1.57104	2.40204	-0.68646	1.505
2.74312	-0.6709	1.50624	2.4033	-0.6773	1.505
2.70224	-0.67114	1.42448	2.40204	-0.68654	1.505
2.75558	-0.66814	1.53116	2.40528	-0.68878	1.505
2.76942	-0.67178	1.55884	2.40486	-0.68286	1.505
2.73736	-0.66834	1.49472	2.40336	-0.69136	1.505
2.69568	-0.66806	1.41136	2.40162	-0.6812	1.505
2.80466	-0.66982	1.62932	2.40288	-0.68218	1.505
2.72178	-0.67014	1.46356	2.4009	-0.68846	1.505
2.68454	-0.67014	1.38908	2.40108	-0.68168	1.505
2.72184	-0.66894	1.46368	2.40204	-0.68494	1.505
2.68822	-0.67046	1.39644	2.40228	-0.68728	1.505
2.73432	-0.66938	1.48864	2.40354	-0.6752	1.505
2.7366	-0.66826	1.4932	2.40264	-0.68358	1.505
2.74426	-0.66746	1.50852	2.40402	-0.68332	1.505
2.76086	-0.66862	1.54172	2.40234	-0.69216	1.505
