62532	4048	62532	45313	2015	500
61904	4032	61904	45350	1896	500
63342	4048	63342	45315	1977	500
59866	4052	59866	45345	2013	500
61745	4065	61745	45364	1982	500
54903	4041	54903	45355	1955	500
61118	4050	61118	45362	2003	500
63834	4042	63834	45361	2030	500
62310	4036	62310	45299	1958	500
65180	4046	65180	45381	2007	500
60370	4034	60370	45323	1970	500
60505	4081	60505	45320	1891	500
65206	4016	65206	45336	2028	500
61904	4040	61904	45396	1908	500
63292	4026	63292	45375	1949	500
62002	4016	62002	45336	2046	500
60076	4028	60076	45355	2029	500
62814	4034	62814	45354	1987	500
61446	4042	61446	45331	1954	500
61956	4042	61956	45317	2049	500
58876	4070	58876	45362	1964	500
63296	4050	63296	45337	1909	500
62834	4068	62834	45340	1955	500
64731	4055	64731	45366	2034	500
61407	4041	61407	45321	2052	500
66437	4007	66437	45330	2032	500
62843	4069	62843	45315	1924	500
59058	4070	59058	45339	1966	500
60411	4041	60411	45339	2003	500
64900	4000	64900	45316	1968	500
65819	4029	65819	45364	1991	500
62493	4051	62493	45345	1994	500
61087	4065	61087	45377	2049	500
63020	4044	63020	45356	2001	500
64677	4039	64677	45374	1967	500
59632	4002	59632	45324	2003	500
61886	4052	61886	45351	2037	500
62687	4025	62687	45307	1988	500
62679	4045	62679	45349	2013	500
63417	4023	63417	45333	1999	500
61355	4063	61355	45317	2029	500
62522	4042	62522	45350	2027	500
61681	4039	61681	45355	1991	500
60621	4027	60621	45354	2034	500
59314	4058	59314	45358	1986	500
61091	4027	61091	45386	1970	500
63503	4033	63503	45333	1940	500
62218	4068	62218	45354	1964	500
66061	4043	66061	45332	2022	500
60976	4034	60976	45352	2006	500
62739	4043	62739	45339	2009	500
60809	4049	60809	45390	1993	500
59530	4030	59530	45311	1982	500
63092	4034	63092	45337	1981	500
61663	4067	61663	45387	1992	500
61085	4035	61085	45354	2014	500
60378	4058	60378	45333	1984	500
61866	4052	61866	45360	1978	500
64373	4037	64373	45353	1974	500
62842	4038	62842	45359	2002	500
62848	4020	62848	45342	2009	500
63952	4040	63952	45383	1998	500
63162	4070	63162	45361	2026	500
59654	4036	59654	45320	2002	500
63090	4028	63090	45339	1898	500
62290	4060	62290	45382	2007	500
62040	4010	62040	45341	1990	500
62044	4032	62044	45306	1944	500
61721	4047	61721	45367	1971	500
64797	3999	64797	45348	1970	500
64026	4020	64026	45338	2002	500
62406	4022	62406	45359	2026	500
60362	4018	60362	45338	1987	500
63029	4061	63029	45392	1886	500
63721	4001	63721	45385	1962	500
62118	4060	62118	45360	2007	500
60034	4062	60034	45331	1990	500
65483	4037	65483	45352	1993	500
61339	4035	61339	45319	2018	500
59477	4039	59477	45322	1967	500
61342	4048	61342	45338	1994	500
59661	4029	59661	45342	2000	500
61966	4050	61966	45363	1945	500
62080	4060	62080	45348	2028	500
62463	4071	62463	45371	1977	500
63293	4055	63293	45343	1961	500
58180	4078	58180	45388	1996	500
61385	4045	61385	45341	1976	500
62699	4037	62699	45372	1974	500
65289	4037	65289	45305	1956	500
61615	4063	61615	45340	1982	500
62892	4044	62892	45350	1968	500
62765	4037	62765	45356	1996	500
63263	4027	63263	45362	1985	500
62818	4042	62818	45325	2017	500
64490	4050	64490	45343	2009	500
61220	4066	61220	45349	2059	500
58758	4038	58758	45364	1996	500
64888	4028	64888	45315	1983	500
61452	4068	61452	45365	1954	500
93153	3895	93153	45282	2053	500
28645	4127	28645	45295	1800	500
101491	3841	101491	45103	1952	500
108487	3791	108487	45028	1908	500
114786	3746	114786	44844	1754	500
115114	3736	115114	44847	1760	500
9450	4184	9450	44938	1426	500
41388	4154	41388	45372	1887	500
109557	3793	109557	44991	1851	500
110384	3792	110384	45013	1803	500
1806	4268	1806	44390	982	500
115537	3743	115537	44827	1701	500
9036	4190	9036	44963	1452	500
32479	4133	32479	45286	1842	500
36191	4129	36191	45365	1903	500
88609	3927	88609	45312	1977	500
54908	4054	54908	45363	1927	500
118024	3690	118024	44657	1609	500
85045	3925	85045	45272	1991	500
107639	3805	107639	45015	1942	500
94994	3876	94994	45261	2000	500
4056	4194	4056	44648	1244	500
5722	4198	5722	44775	1294	500
82002	3958	82002	45304	2067	500
96129	3867	96129	45218	2098	500
91764	3888	91764	45251	2009	500
108646	3778	108646	45069	1843	500
102621	3829	102621	45168	1926	500
11952	4180	11952	45008	1531	500
15885	4193	15885	45033	1617	500
3949	4231	3949	44627	1175	500
13668	4156	13668	44977	1594	500
32956	4130	32956	45320	1804	500
10780	4192	10780	44992	1499	500
56289	4087	56289	45334	1918	500
39230	4084	39230	45312	1929	500
58867	4047	58867	45352	1960	500
13313	4187	13313	44987	1562	500
106836	3812	106836	45133	1954	500
97153	3883	97153	45289	1986	500
88777	3905	88777	45267	2036	500
108802	3796	108802	45045	1816	500
115613	3745	115613	44797	1764	500
38177	4133	38177	45313	1889	500
109447	3797	109447	45054	1841	500
4922	4200	4922	44715	1262	500
11650	4176	11650	44999	1509	500
111695	3787	111695	44962	1819	500
9090	4186	9090	44922	1428	500
117985	3719	117985	44670	1629	500
98598	3854	98598	45255	1946	500
22273	4141	22273	45242	1736	500
11051	4173	11051	44965	1529	500
50036	4088	50036	45323	1972	500
118229	3725	118229	44663	1614	500
15690	4178	15690	45074	1635	500
46549	4095	46549	45334	1900	500
90393	3895	90393	45284	1991	500
119341	3733	119341	44572	1620	500
107781	3829	107781	45082	1852	500
116029	3727	116029	44822	1739	500
68016	3998	68016	45317	2003	500
43954	4082	43954	45362	1892	500
25923	4127	25923	45247	1761	500
107203	3797	107203	45046	1883	500
52554	4086	52554	45345	1936	500
48420	4120	48420	45288	1865	500
94292	3902	94292	45261	2022	500
112294	3780	112294	44938	1761	500
105666	3816	105666	45043	1916	500
46297	4129	46297	45348	1885	500
111242	3774	111242	45039	1774	500
117229	3743	117229	44740	1680	500
14675	4161	14675	45075	1603	500
113968	3772	113968	44902	1871	500
14993	4169	14993	45114	1613	500
77485	3945	77485	45324	1978	500
22648	4162	22648	45186	1727	500
106429	3799	106429	45081	1934	500
99865	3843	99865	45207	1956	500
12145	4185	12145	45021	1495	500
23587	4161	23587	45193	1737	500
73226	3976	73226	45305	2049	500
20225	4171	20225	45120	1702	500
103316	3808	103316	45145	1929	500
7183	4185	7183	44821	1355	500
106852	3792	106852	45050	1898	500
5081	4203	5081	44724	1323	500
76162	3996	76162	45343	2073	500
35137	4139	35137	45260	1834	500
40184	4114	40184	45330	1901	500
12692	4170	12692	45056	1533	500
8978	4178	8978	44948	1467	500
106398	3820	106398	45128	1911	500
50054	4106	50054	45356	1944	500
6281	4183	6281	44714	1362	500
