186979	16517	124958	170195	15282	125250
186110	16539	123220	170111	16014	125250
187806	16477	126612	170138	15887	125250
185739	16555	122478	170012	15612	125250
186004	16561	123008	170189	15999	125250
187069	16611	125138	170036	15782	125250
184475	16687	119950	170120	15670	125250
185522	16567	122044	170159	15670	125250
189857	16535	130714	170108	15639	125250
188224	16439	127448	170027	15895	125250
185606	16617	122212	170156	15374	125250
185767	16513	122534	170135	15824	125250
186417	16507	123834	170135	15556	125250
186245	16563	123490	170156	15649	125250
187990	16537	126980	170207	15504	125250
186270	16583	123540	170171	15624	125250
185596	16531	122192	170204	15750	125250
187651	16555	126302	170159	15759	125250
186360	16531	123720	170093	15573	125250
188537	16455	128074	170168	15480	125250
187396	16553	125792	170174	15594	125250
186069	16577	123138	170255	15586	125250
187224	16507	125448	170102	15643	125250
183910	16613	118820	170174	15805	125250
187176	16551	125352	170150	16006	125250
184494	16519	119988	170102	15947	125250
190156	16459	131312	170108	15714	125250
187073	16473	125146	170072	16098	125250
188781	16411	128562	170180	15659	125250
187479	16509	125958	170105	15985	125250
189185	16483	129370	170120	16253	125250
186943	16471	124886	170165	15499	125250
192788	16393	136576	170144	15542	125250
185030	16537	121060	170192	15405	125250
190348	16481	131696	170156	15515	125250
187590	16439	126180	170114	15520	125250
189308	16573	129616	170084	16133	125250
187215	16593	125430	170063	16103	125250
185358	16559	121716	170081	15585	125250
186448	16533	123896	170108	15686	125250
189923	16399	130846	170069	15649	125250
186364	16523	123728	170201	15648	125250
184913	16599	120826	170150	15497	125250
187565	16573	126130	170081	15859	125250
189808	16447	130616	170144	15894	125250
190708	16547	132416	170141	15907	125250
187987	16561	126974	170156	15638	125250
184589	16535	120178	170054	15862	125250
189987	16453	130974	170165	15612	125250
184893	16533	120786	170204	15805	125250
188681	16551	128362	170075	15743	125250
186379	16435	123758	170099	15642	125250
185511	16579	122022	170168	15683	125250
186454	16579	123908	170081	15710	125250
189060	16529	129120	170057	15736	125250
187408	16525	125816	170177	15697	125250
189134	16427	129268	170045	15818	125250
188088	16511	127176	170075	15845	125250
190461	16487	131922	170207	15879	125250
185766	16509	122532	170243	15820	125250
185682	16537	122364	170111	16364	125250
190261	16371	131522	169976	15712	125250
186097	16441	123194	170078	16294	125250
186197	16405	123394	170192	15485	125250
188305	16573	127610	170063	15864	125250
187792	16519	126584	170132	15556	125250
186182	16537	123364	170192	16113	125250
187747	16443	126494	170213	16322	125250
187475	16461	125950	170171	15920	125250
188256	16467	127512	170111	15733	125250
189477	16551	129954	170180	15829	125250
186864	16583	124728	170069	16129	125250
186963	16493	124926	170111	15592	125250
186879	16399	124758	170126	15405	125250
185468	16577	121936	170210	15384	125250
185077	16511	121154	170201	15779	125250
185850	16537	122700	170180	15769	125250
195710	16399	142420	170135	15903	125250
189258	16405	129516	170171	16037	125250
188936	16541	128872	170030	15670	125250
185100	16523	121200	170228	15806	125250
188217	16539	127434	170144	15948	125250
188307	16589	127614	170072	16271	125250
188098	16567	127196	170132	15982	125250
186519	16617	124038	170063	16080	125250
188475	16533	127950	170192	15810	125250
188927	16519	128854	170111	16256	125250
189665	16473	130330	170090	15583	125250
188456	16559	127912	170156	15682	125250
187254	16443	125508	170198	15985	125250
186460	16619	123920	170009	15945	125250
188248	16537	127496	170192	15514	125250
189057	16509	129114	170201	16053	125250
187198	16545	125396	170243	15767	125250
181690	16603	114380	170144	15528	125250
184476	16465	119952	170114	15828	125250
186924	16561	124848	170099	15827	125250
189036	16477	129072	170081	15800	125250
186604	16595	124208	170186	16041	125250
184940	16493	120880	170090	16628	125250
186265	16555	123530	170222	15738	125250
186819	16557	124638	170078	15603	125250
189595	16563	130190	170147	15924	125250
186348	16611	123696	170033	16232	125250
187047	16435	125094	170141	15512	125250
187875	16457	126750	170030	15542	125250
185368	16475	121736	170240	15670	125250
188123	16465	127246	170006	15610	125250
188738	16471	128476	170063	16010	125250
183307	16567	117614	170042	15382	125250
189175	16545	129350	170081	16331	125250
187272	16605	125544	170102	15428	125250
187275	16501	125550	170057	15405	125250
185059	16523	121118	170105	16103	125250
184692	16603	120384	170153	15795	125250
185312	16487	121624	170102	15852	125250
189613	16543	130226	170165	15940	125250
188182	16501	127364	170204	16239	125250
185626	16495	122252	170165	16228	125250
185169	16547	121338	170156	15458	125250
184525	16569	120050	170111	15433	125250
188232	16553	127464	170120	16091	125250
185523	16575	122046	170201	15481	125250
187086	16545	125172	170309	16169	125250
188632	16457	128264	170117	15329	125250
187291	16495	125582	170165	16133	125250
186238	16551	123476	170003	15885	125250
185424	16529	121848	170189	15615	125250
183992	16491	118984	170111	16021	125250
187539	16487	126078	170021	15822	125250
186627	16623	124254	170153	15341	125250
187200	16537	125400	170120	15893	125250
184288	16457	119576	170105	15545	125250
183794	16469	118588	170132	15589	125250
187136	16519	125272	170087	16108	125250
185698	16393	122396	170144	15658	125250
187494	16495	125988	170078	15922	125250
188700	16575	128400	170165	15308	125250
188474	16575	127948	170120	15845	125250
187439	16439	125878	170066	15786	125250
186333	16559	123666	170171	16369	125250
187084	16499	125168	170090	15877	125250
185500	16521	122000	170081	15579	125250
183561	16587	118122	170186	15641	125250
188273	16481	127546	170030	15767	125250
185241	16569	121482	170231	16076	125250
186246	16503	123492	170102	15495	125250
187458	16467	125916	170129	15939	125250
186022	16593	123044	170105	15644	125250
188669	16507	128338	170048	15778	125250
184460	16539	119920	170180	15378	125250
189681	16449	130362	170060	15561	125250
185961	16459	122922	170105	15993	125250
190910	16479	132820	170162	15715	125250
187954	16587	126908	170063	15760	125250
187205	16575	125410	170138	15815	125250
189132	16511	129264	170114	15572	125250
187108	16513	125216	170132	16194	125250
184841	16645	120682	170168	15702	125250
191861	16375	134722	170219	15846	125250
184577	16571	120154	170036	15518	125250
189533	16505	130066	169973	15817	125250
187280	16471	125560	170075	15725	125250
185363	16575	121726	170000	15436	125250
187345	16497	125690	170153	15695	125250
187227	16557	125454	170078	15581	125250
188934	16507	128868	170210	15970	125250
184904	16485	120808	169973	16043	125250
187840	16603	126680	170102	15876	125250
189289	16519	129578	170087	16022	125250
186184	16551	123368	170078	15576	125250
187254	16573	125508	170114	15691	125250
185464	16625	121928	170174	16062	125250
188886	16533	128772	170198	15614	125250
188837	16551	128674	170072	15596	125250
187026	16531	125052	170150	15881	125250
185929	16527	122858	170138	15793	125250
189874	16447	130748	170075	15884	125250
187894	16569	126788	170144	16076	125250
186144	16551	123288	170099	15395	125250
186668	16505	124336	170090	15695	125250
183996	16489	118992	170234	15633	125250
186061	16527	123122	170072	15333	125250
187628	16575	126256	170135	16137	125250
188109	16409	127218	170084	15487	125250
187288	16495	125576	170135	16077	125250
184815	16559	120630	170051	16179	125250
184978	16561	120956	170156	15582	125250
186971	16461	124942	170126	16016	125250
186139	16515	123278	170234	15941	125250
185316	16425	121632	170147	15469	125250
192686	16513	136372	170105	15840	125250
187488	16545	125976	170168	15454	125250
187795	16473	126590	170084	15613	125250
185081	16563	121162	170132	15506	125250
189106	16569	129212	170195	15655	125250
188646	16477	128292	170183	15700	125250
187063	16499	125126	170093	15570	125250
188500	16551	128000	170147	15934	125250
187739	16541	126478	170180	15375	125250
187084	16545	125168	170108	15823	125250
188913	16537	128826	170117	15825	125250
184150	16611	119300	170087	16001	125250
188415	16549	127830	170084	15635	125250
188317	16599	127634	170168	15657	125250
186663	16387	124326	170093	16000	125250
189749	16493	130498	170177	15998	125250
185369	16559	121738	170195	15936	125250
188077	16567	127154	170153	15951	125250
189016	16517	129032	170123	15930	125250
189250	16517	129500	170036	15596	125250
184552	16609	120104	170135	15598	125250
185567	16547	122134	170180	15569	125250
186801	16569	124602	170135	15901	125250
185596	16543	122192	170123	15754	125250
