,0,1,2,3,4,5,6,7
0,0.0,0.007494177215958497,0.02084106623378019,0.03806905327441853,0.015323753646562228,0.029201062341391804,0.048511385733905135,0.02087397726968005
1,1.0,0.03503991315817479,0.050077168324003635,0.020090245607473724,0.02085513526450641,0.014523920703552075,0.019506602951440487,0.04549906582504239
2,2.0,0.021419619070708395,0.036278361840985,0.028954210987969166,0.03637981428964209,0.04283271276259727,0.029066034090594738,0.021599760145454824
3,3.0,0.013823217900991915,0.021892187418316392,0.02928125050144564,0.03625381062379142,0.045150311591302346,0.014509186716421017,0.0210862559181714
4,4.0,0.04318750404768705,0.013936782984713243,0.028416982647303475,0.04371316018191415,0.020682019462317458,0.021921265751335066,0.007323288939151042
5,5.0,0.04880254776423958,0.029056236305332165,0.02095042360666049,0.028982674538690266,0.029639533241808017,0.015293255621592488,0.028433578219500395
6,6.0,0.03729853076225382,0.029578933006866866,0.02188870340638183,0.014170394857205807,0.05031078869555484,0.0298323887561057,0.01369392958642951
7,7.0,0.02762923782397699,0.014976358114077168,0.014577502189532838,0.02124677184443532,0.028801608271995204,0.021674883765252787,0.05030664042098611
8,8.0,0.048752992258338575,0.021089837540684726,0.014200496704156284,0.028978387372289936,0.015018208397507305,0.04259072916374585,0.015180830724210283
9,9.0,0.015075492039930595,0.04973878587302993,0.028709901531424987,0.013890174545332838,0.036601148870432726,0.03498400885128151,0.01459256369492949
10,10.0,0.03452347385913073,0.02977243945739013,0.014496944354046842,0.028312433627860834,0.021426994414555724,0.03636418988683695,0.014086236285091258
11,11.0,0.02767569746476762,0.02244914560612018,0.014112942521828518,0.04448576605585907,0.027942644691244942,0.027428631149194912,0.007567786478307545
12,12.0,0.03452766831841167,0.03458980378522422,0.014505868714529727,0.007034484706497826,0.014036374659862592,0.020695060410341675,0.04447940776777747
13,13.0,0.028101302931048025,0.02933696124057269,0.02207761728692085,0.02189125080278541,0.037193139381364586,0.03619375898603595,0.014259732600262257
14,14.0,0.029183832180651466,0.02196627664181418,0.028026134131847832,0.029054867161051243,0.015021829913316664,0.013857644736263146,0.014677418712493824
15,15.0,0.01514766413855698,0.0227612532551878,0.03574285429569795,0.014387677884300927,0.02089235949746525,0.02173434593922101,0.014294959843455569
16,16.0,0.013217469363013545,0.044758501004585005,0.013694404829493254,0.014817912178942851,0.028974826956472872,0.027848877463923928,0.04570568116385311
17,17.0,0.041515501453242044,0.014989060488364578,0.04486317179666756,0.022296981429244404,0.014840185151510104,0.021822859226969377,0.021026491775562164
18,18.0,0.021695802029020255,0.014330780446509738,0.022384650742031834,0.035966620651160665,0.014227742205599695,0.028429935337402727,0.035345535600620495
19,19.0,0.014461824084051519,0.015056556674257373,0.02174356620016628,0.02147221131751685,0.02898645295832601,0.021642814543590565,0.035446284584255784
20,20.0,0.04381222279995624,0.035310931398695074,0.014668879660386979,0.007040484595324384,0.021740240307168448,0.022578698015987705,0.029906302344022775
21,21.0,0.013943409933517366,0.014628015049633979,0.01376437707242214,0.048633713714819136,0.0072360294083149874,0.02901104771008103,0.030050247351866784
22,22.0,0.020692037760826152,0.02896204131439924,0.035945578199850794,0.01422540682259915,0.049185916320169144,0.03574347261031172,0.014752534055449695
23,23.0,0.015037312113902619,0.021390194267716097,0.04360613365454765,0.007126306802646451,0.03603607669353174,0.03636701045200187,0.020481588099090665
24,24.0,0.015154039148500931,0.043438041946749044,0.021755291892636072,0.044843713546422886,0.020970869135104462,0.014152684652318597,0.014734181179342937
25,25.0,0.029750086335116097,0.021794166492488967,0.02774324921947189,0.014278994373899496,0.04289517028020641,0.014694089576671138,0.036097164212521536
26,26.0,0.049829550603610315,0.03629651624353721,0.007421440876406274,0.02181488855845084,0.04379174791035974,0.013875463217004894,0.021556244550061394
27,27.0,0.02201750794491518,0.02132964550095677,0.04949847441614912,0.027994449771022303,0.014836070820636578,0.014708054784242874,0.03719516106351842
28,28.0,0.05118672632035183,0.01950275191376336,0.028898001838354507,0.034924968588199705,0.029660980520644007,0.014521473093867147,0.02097469409040268
29,29.0,0.04309007966149988,0.02119776241691492,0.014200438551295736,0.02082770653768094,0.029362415492838842,0.014888745331115916,0.02925153347152457
30,30.0,0.029235951409405953,0.04948910537026235,0.027670746821264625,0.030690267392102268,0.028469783990443937,0.02207440726184963,0.013941317092573452
31,31.0,0.03738876048798367,0.028909576542683592,0.021886879984258235,0.02146052425834194,0.04847194673282847,0.020909386245523923,0.014088203081895644
32,32.0,0.014840684159857696,0.04954535862055966,0.028306256995346956,0.01414954156647494,0.013690569236097945,0.014152354229601437,0.03736239666568837
33,33.0,0.021086644461715258,0.013836846385900638,0.021758773376035382,0.02911332772113856,0.014221401536321393,0.05186636986037333,0.02106628201225559
34,34.0,0.022307568079483378,0.015073657715489658,0.014961764522499154,0.02762479465157906,0.014139261314433183,0.02112344314557503,0.035325099263259926
35,35.0,0.03711579762569199,0.022252907380805,0.014406648538030687,0.03660094038078951,0.02144507839516808,0.014307938032813916,0.02801172597496599
36,36.0,0.03437605005692929,0.02229632844288678,0.041462406143758006,0.021642419977607283,0.021511512101244544,0.014305590049672943,0.015186804067244233
37,37.0,0.02826382539650081,0.0366370198205411,0.014466359921737027,0.014601311098150297,0.044824532264389365,0.02265056140047669,0.021284176103911184
38,38.0,0.013826501305905483,0.03688997253618147,0.007466668692095386,0.028779369719853624,0.02104995555925638,0.019861639560836968,0.04430958717146898
39,39.0,0.0215848133760705,0.015202025936050904,0.01470158984342306,0.014251644632987615,0.02165302367012073,0.022111312074961254,0.037340208295627765
40,40.0,0.007329160819037985,0.01457273555568603,0.021494299516588256,0.03937588590015816,0.01388942129173351,0.028102610674849357,0.022923010987674994
41,41.0,0.03523920652321576,0.034918248547836865,0.021143015786510393,0.028592028053785516,0.029180066532011325,0.04386036747397889,0.007342984755526656
42,42.0,0.042254632495644644,0.02140483987252096,0.007514228452379185,0.023031292039877967,0.04978791375344507,0.014834708403554654,0.050107793009571806
43,43.0,0.014376652909225483,0.0518127659291995,0.02864821426695923,0.043793357183453945,0.02895772091779252,0.0212023542602673,0.020761602880274784
44,44.0,0.050977959495257616,0.042558750103831575,0.014024824216095988,0.027179028017962212,0.02998231550002716,0.02113788777797625,0.020955872698420596
45,45.0,0.021771839990601807,0.02990310297568991,0.014105907456559345,0.014416192241383125,0.021427375590218803,0.04794434234574867,0.027603495355166447
46,46.0,0.02112362599713309,0.021238993221275586,0.02213005976202103,0.04486728256105513,0.014556380805846241,0.021645622216663815,0.049448934973746396
47,47.0,0.020430535854734963,0.03658790526659623,0.02134695306721449,0.04995025082717748,0.014351619202645709,0.03434562487737183,0.021046600688525676
48,48.0,0.029140521348337684,0.014276480880413023,0.04342945304903697,0.03571381130146214,0.027899067504454627,0.027692128327654175,0.007013191138547765
49,49.0,0.026880468624610934,0.014762361290852299,0.029731163441409605,0.030297114251177083,0.02157731694272751,0.014505991277609277,0.029074195138722527
50,50.0,0.02216608896195472,0.0072818798313813975,0.03515755194746274,0.02233581236625485,0.021965596522436712,0.020659646862957404,0.04442872501942997
51,51.0,0.02764679986652713,0.05128101197725878,0.014716933698769122,0.02120142049218646,0.021171193221835995,0.033998944506772245,0.027940819592649945
52,52.0,0.04789720945202632,0.02997995944426935,0.02140825872894987,0.015418227719119017,0.02915753918600541,0.030172937542660705,0.020619229551168898
53,53.0,0.02252768653217836,0.015224403831408686,0.022837077291419747,0.02849141283520776,0.021621066868728216,0.028756276462184763,0.020970615665905537
54,54.0,0.020749563348074793,0.022206635493800454,0.028691878629480087,0.027624036820217093,0.029748836101807483,0.036158339238416645,0.007521832061627592
55,55.0,0.04881615761585468,0.020591092563187488,0.052211082076114565,0.020710653990767842,0.028423464734839032,0.022957305456864044,0.021450193049232243
56,56.0,0.02944362349553107,0.028686289590736273,0.03816620902042299,0.0299447222280519,0.04428447545089225,0.02151891851831962,0.014530875234660531
57,57.0,0.02088814235055212,0.03646945314378768,0.020792144054651344,0.03752185787317321,0.021420106215704508,0.013979812001240747,0.007529099161651343
58,58.0,0.04331931593082851,0.015018122118566941,0.014052615602741838,0.02930277389372371,0.014008491014542178,0.029580733033298737,0.01426103583944653
59,59.0,0.029268935677592093,0.03561666900932037,0.02203937324952102,0.030366174904802583,0.02975115738992391,0.01463891199442083,0.020660276687953793
60,60.0,0.021238482947542915,0.027083532744484464,0.014346536155721035,0.027783980950779653,0.043466845872163026,0.029643365820686607,0.05015846239313076
61,61.0,0.021506104109461334,0.013575471356312919,0.013875528225197366,0.02925786275793587,0.02153615916498496,0.03732098154629864,0.014119351466800831
62,62.0,0.014346193709478856,0.035304949214139396,0.03550880937387455,0.027941633348288416,0.02767706820046654,0.027755650248763128,0.007371731691922803
63,63.0,0.0429981987399501,0.013706888920100541,0.007389227181732131,0.021979255866900117,0.022109873063962015,0.014320780204701412,0.034834373724367214
64,64.0,0.021604865466491083,0.027793251887753907,0.028538249011617438,0.02757218098425613,0.0229570146498523,0.02239355152525991,0.02132132117417723
65,65.0,0.014171690045062822,0.01377903780799174,0.014052089407981201,0.02866657878225968,0.04385081400281324,0.014707352913603217,0.02288657371479507
66,66.0,0.022295694741153733,0.028627180785228332,0.021563784421862377,0.03669240011559002,0.037097137882748626,0.020747062593534236,0.035116013232551105
67,67.0,0.04862775568356993,0.02249318134152462,0.014803409436502461,0.04949611585457347,0.02912401721206483,0.007623080974627863,0.01473223693467089
68,68.0,0.02843491867236019,0.014992132808820828,0.028372537118604393,0.04429546948082873,0.022258729607577517,0.020838107365053198,0.02139300990850545
69,69.0,0.014374650127274647,0.04146593010461138,0.04489007839678479,0.021048609402790668,0.007634598380246997,0.03633738720780351,0.027785805154155227
70,70.0,0.014449054523172697,0.020753309165738,0.03346154043203756,0.021537379085227126,0.014869498613754072,0.04445069635740774,0.02062400663143311
