,0,1,2,3,4,5
0,0.0,0.029466496939649933,0.028240737664393466,0.057097802708533194,0.029300439023281628,0.10769172479332498
1,1.0,0.06402385973446274,0.028466862724183303,0.034364627814239115,0.046295422223503024,0.10650104016829359
2,2.0,0.09834142545901632,0.036219817735521284,0.042018316516885625,0.036229520645831036,0.06203865587801424
3,3.0,0.05965337058203608,0.028487420902933665,0.03086530045264749,0.10062332842982412,0.013781576715337836
4,4.0,0.04425144607851236,0.021341052836981345,0.06717313435703906,0.052944664260374766,0.034575465303645816
5,5.0,0.03701714817510477,0.022450322352628983,0.0678636164787302,0.06140999716289426,0.061930613767621975
6,6.0,0.05986006835623805,0.06440989541776557,0.06847098196619208,0.02758707260805716,0.014297290891151202
7,7.0,0.06366943621445036,0.021810557910883637,0.044618513851350086,0.06818506557413831,0.02744821663977141
8,8.0,0.0216254606878623,0.03578439541678323,0.04222852354836438,0.1079385926285401,0.06890384488543949
9,9.0,0.05236074922509369,0.02767078068667882,0.013997247309493416,0.06689657129772304,0.062197828704352934
10,10.0,0.07260189978386014,0.05187882967126464,0.04995070199769932,0.058111028847913325,0.022388880834039462
11,11.0,0.03684188222436548,0.09887940305065777,0.06442469880181335,0.030185056338392677,0.027866338821348955
12,12.0,0.07081965919202739,0.022612898016225808,0.0427267673271206,0.05128573283567339,0.02128200879399549
13,13.0,0.045282804650052015,0.052135730395494684,0.048397774328600915,0.0352408449048969,0.06359986976258268
14,14.0,0.09689414198387111,0.022180526162303208,0.1011697618327918,0.03589012182326177,0.014092642880886259
15,15.0,0.044248499310991944,0.09954416215313074,0.03678391922051785,0.027914481298705673,0.04481354239892687
16,16.0,0.03000482546201137,0.06607311510479215,0.03613025853980971,0.10259649001067078,0.0416361191606568
17,17.0,0.027254125509564617,0.042295354575531845,0.07128465121611603,0.03617437436110272,0.06596585267726496
18,18.0,0.042981101606766846,0.028153513071839338,0.04517525353022562,0.09891081486395599,0.05036455766747663
19,19.0,0.04376136095851938,0.06285483806974058,0.04852171250097818,0.03460770857245159,0.035368612825997334
20,20.0,0.01451000860875702,0.034623786155809286,0.0495241447939982,0.05955195831540849,0.10137500570107316
21,21.0,0.049700551474853784,0.03562158208975873,0.0659255785967444,0.045915122757133414,0.028968305226426797
22,22.0,0.03470731031098174,0.04132526132422561,0.06592219693210498,0.035391850554856455,0.06706559609878984
23,23.0,0.03436914190717361,0.04843502542173326,0.022998102592502852,0.06048402493255881,0.061708650849071164
24,24.0,0.0409911156369074,0.06579714491884157,0.06382135786235671,0.043393145931053444,0.02051742948205154
25,25.0,0.020912366008357344,0.027652513202486698,0.028834395550911544,0.10227221179978178,0.09993767777646936
26,26.0,0.034104392266990066,0.028377321157751854,0.10230214303212894,0.035203971820052575,0.10369843805435715
27,27.0,0.027983519980368087,0.06695674345880386,0.021156430947141626,0.09726243402914907,0.052319987583260605
28,28.0,0.059775288159350404,0.028197190589875402,0.07009429180034381,0.06474556647795213,0.02991130981141789
29,29.0,0.04133857778715143,0.0675610931918797,0.06369798946599903,0.02217287013430728,0.044929250722867346
30,30.0,0.038146118520730646,0.03491822099837293,0.10155911212575046,0.04469987657936239,0.029820784025052373
31,31.0,0.05042751725797455,0.0370502029399551,0.10119420128246477,0.021441532490863786,0.05069869548224027
32,32.0,0.027959960526616978,0.09717964156142934,0.05115234056395922,0.0655618095831114,0.03635168888203609
33,33.0,0.11304939617849402,0.02160298815859664,0.10298285066526258,0.021232256384295416,0.03512615516888752
34,34.0,0.06308526927139746,0.028595643611249687,0.06387027243889415,0.035607593796097306,0.04600695492161073
35,35.0,0.04431568989022711,0.03343687793898778,0.021617765706176465,0.06383229646598201,0.0648017869918579
36,36.0,0.035768269049819806,0.028056971240683938,0.03664275491413696,0.043150136723795945,0.06309569629161428
37,37.0,0.048278623727240136,0.06306307308476417,0.07002261540101491,0.028483986702093074,0.04439097651023598
38,38.0,0.051286566858314675,0.021869737362470967,0.03643010546200606,0.06351503043309013,0.06859542887483902
39,39.0,0.05053946104990047,0.02864493737569559,0.04361422454764547,0.10232976085698622,0.049432093768646296
40,40.0,0.03762479537620998,0.06593647213521955,0.02860090261169061,0.10926715962018684,0.015205796005394925
41,41.0,0.015274097318869057,0.022053134430890423,0.06538080326338938,0.034588926398185775,0.10344831457785252
42,42.0,0.02065811078813452,0.02840473099495593,0.0677766877691005,0.06835825819336086,0.05927670987259354
43,43.0,0.027663659965368452,0.03603625702027126,0.033408197760097486,0.06519280503997088,0.06322274362702927
44,44.0,0.06312621010342907,0.06350061571739007,0.027076871340458008,0.04611287729121583,0.02882300741410956
45,45.0,0.09609398441238569,0.06990966401745811,0.03426025960634346,0.022240941847870288,0.04291893132049282
46,46.0,0.027834192403695317,0.028886967103515127,0.041827072824190244,0.10650276190412525,0.09350003465879123
47,47.0,0.06315591307833081,0.04801170824922682,0.014784230866672887,0.057251803100869705,0.04850523357521868
48,48.0,0.1027390873606977,0.03007263472940799,0.03520472543908444,0.036446547686730495,0.09856946998014814
49,49.0,0.06277442511410455,0.03618153647422145,0.04426323298035887,0.0639360177948695,0.035562066222247515
50,50.0,0.02798957528607254,0.027755300221077646,0.048408332425563194,0.093068645342091,0.04186391684168715
51,51.0,0.06423923552294826,0.03683692828620766,0.035468750851508364,0.04982385259498477,0.04210075441786359
52,52.0,0.035389849347336994,0.0411904746106094,0.045627677740830715,0.015117526114545319,0.11127609470489658
53,53.0,0.04310726661874243,0.01472678122254012,0.014973954775751147,0.06019016252709357,0.10267947990025884
54,54.0,0.06487123806614664,0.02893984110223315,0.043547986859350955,0.036048202889011186,0.029923921144341382
55,55.0,0.03611582220935423,0.04311919316603966,0.03649207162726196,0.06811805099139587,0.06719837631285891
56,56.0,0.03026246650811405,0.022322074826196345,0.0482672142047083,0.10062851701562008,0.04418048038516911
57,57.0,0.06576941388490941,0.028692900137971253,0.04809001517031784,0.04993191772679686,0.039960684989149474
58,58.0,0.03703690615927157,0.06325334832648417,0.02057782677941456,0.05921043765156212,0.06366476136689353
59,59.0,0.05192470091645177,0.04510190462097382,0.015177697923077216,0.034906229453511003,0.09238018769751204
60,60.0,0.04439849159728891,0.06937452997293121,0.020463538149723296,0.06999016010367792,0.014332344423164388
61,61.0,0.044794080817115785,0.06429300733529751,0.050745289303039585,0.02948928534348353,0.048431822679087896
62,62.0,0.10343370156445003,0.06551850385328029,0.014469089454269456,0.0650289342872858,0.02248869555205638
63,63.0,0.03459570959936486,0.0426558639767464,0.03661768847929635,0.09961683740030991,0.04149682836448603
64,64.0,0.06476829440118495,0.015062485874088732,0.09845195366284591,0.06615160176505916,0.02716281059935407
65,65.0,0.04129063344191032,0.027677587005193457,0.06274321487099158,0.03686335889999293,0.10517260991883716
66,66.0,0.06720636091624839,0.02915326385092907,0.0734864518793808,0.10762042966403905,0.014271281271489288
67,67.0,0.03517675691366781,0.038087452845705125,0.10541078908423133,0.014684055613502738,0.09977177723300688
68,68.0,0.03611505406752023,0.06784532562101482,0.0498927064787992,0.06298865910157553,0.03486660088440036
69,69.0,0.021644659909185505,0.021202359738125818,0.0209448174094906,0.04392733387755183,0.1024103569840183
70,70.0,0.045665729700605,0.05159841216935598,0.04287415759938328,0.06516494671173384,0.02954612018609403
71,71.0,0.06604457786465248,0.029093833378879934,0.03920426108885314,0.04449482118016119,0.056016593629974604
72,72.0,0.050053495834587465,0.022803707298910732,0.06520361087854397,0.041129703760513614,0.0650505847871624
73,73.0,0.04355998215215237,0.02723011201666071,0.0650875500490262,0.021085101851907814,0.10328551612114638
74,74.0,0.021932571570742392,0.09708111702531448,0.02230990014158328,0.044129656050012796,0.057476732929936554
75,75.0,0.03417891586295562,0.10151167688240072,0.04964380597237997,0.04446460204530705,0.034813147075960955
76,76.0,0.035724417511099595,0.042761006121138055,0.09782713343974307,0.06819966848765796,0.021952083702678007
77,77.0,0.021094311541588657,0.06265509424369237,0.035100463852250005,0.06892678865529739,0.060145431424034716
78,78.0,0.0365790072703217,0.06375136798131663,0.03546171719526169,0.06711671864544584,0.037332493484776554
79,79.0,0.06721756525108245,0.04317381202824202,0.02797459587611179,0.042483152896928986,0.06949621700871321
80,80.0,0.049954449262880694,0.04222658671375877,0.04365603162773347,0.021756569066556278,0.04771545301537338
81,81.0,0.10290446479546794,0.034286303620904394,0.043534623895843866,0.028554593457907822,0.021864517219602902
82,82.0,0.03667761699860609,0.0967315000829999,0.0631864704972356,0.03619201952570619,0.021929521941208615
83,83.0,0.06750821225270821,0.028289517941093457,0.03505424967992501,0.09799232604729395,0.04986846817219508
84,84.0,0.04758805520853869,0.03740919391449316,0.07028343952349643,0.020844831284474712,0.04965999409990284
85,85.0,0.04766816469239891,0.06472403176684384,0.03449934036851412,0.05095263534477017,0.04297730670015864
86,86.0,0.06657189603102218,0.03538104761397041,0.038179201528964965,0.03456401337343817,0.10404569679322215
87,87.0,0.028113892885073075,0.030337105735923076,0.04551920762228242,0.056375287411908476,0.09999674000419193
88,88.0,0.034671129856239394,0.02070940425577019,0.1000903526551936,0.021351227206360446,0.05584303086655352
89,89.0,0.007330544677720529,0.044892517472247345,0.10050351333102762,0.04750288038102241,0.028050891175149133
90,90.0,0.10146766787402658,0.014978045785677458,0.027421134512735434,0.1008812536823514,0.007140415961568896
91,91.0,0.03588983915423006,0.03616327908854102,0.06867845527111484,0.03307470032383722,0.07006871547799304
92,92.0,0.09709707426180653,0.02167219893803705,0.030449497552640026,0.05014597713556205,0.06766084778152258
93,93.0,0.04302187961836994,0.014459044022812425,0.04427194006049528,0.058899853198534885,0.04115647805885391
94,94.0,0.014401749039893861,0.1035526794447575,0.10123835858812545,0.04247152956353393,0.02196885687333306
95,95.0,0.028092626883780638,0.10279476413364462,0.04584266991038898,0.035578054257212076,0.03465229323059837
96,96.0,0.042791337055739,0.06933564632025022,0.03706191322390642,0.02784720134599508,0.1052806712376941
97,97.0,0.043131753671346744,0.05070882678686848,0.06392137870384232,0.027584157344700974,0.04446898176934811
98,98.0,0.04135448739733468,0.048911545883535114,0.05142353896922492,0.0629009871912415,0.02234860310172125
99,99.0,0.10169165325801009,0.03715767665459356,0.049283118366409626,0.03646511287526637,0.0359955065309179
100,100.0,0.0644243004557869,0.04846642766755869,0.034642654014856465,0.03586131458760081,0.03578560487027974
101,101.0,0.06940682649251681,0.043620353918922786,0.06433999284977196,0.02836655183740739,0.0444495110257154
102,102.0,0.06412620260348896,0.03808501712074875,0.10202143753099531,0.030230841774092833,0.02104843112652303
103,103.0,0.05183098982468497,0.028766265128941353,0.043731166703632106,0.02994475140058472,0.10080195817059615
104,104.0,0.06683970266970578,0.02836228722311258,0.10250615148814392,0.0432641472251554,0.03727372706180458
105,105.0,0.02122591047115204,0.09924841927786318,0.021862350069867222,0.04484886081132919,0.04371249457405603
106,106.0,0.07315530305408219,0.10062934311512337,0.02897756870473595,0.05084452850467899,0.029025912418351018
107,107.0,0.051124842034685224,0.035396453797397316,0.10286390339968624,0.03015791996699056,0.044472193267991754
108,108.0,0.014145571295320096,0.015318145536812405,0.05529560519419134,0.04218741885126208,0.0699323314297205
109,109.0,0.07205925650067271,0.014514162299072198,0.021786822093755764,0.06609883019067962,0.022210523652120586
110,110.0,0.020672087205344084,0.04413253328947285,0.033731578669357574,0.04485549927104113,0.040644660104537524
111,111.0,0.1009474537625006,0.03384635898881869,0.02717158359320697,0.058474885763694175,0.04359149866906895
112,112.0,0.102230480998184,0.03430063891975762,0.027210548676328532,0.05595440120635881,0.045245008579896225
113,113.0,0.06440208793174952,0.04993504617130025,0.035584668637887916,0.04283722491629511,0.05071784347009039
114,114.0,0.10328539338721772,0.028614874076678853,0.02141632088733824,0.047971745722850775,0.06340160964261742
115,115.0,0.10326659910036459,0.04398005637546854,0.035680339962210754,0.03768872070311022,0.022440387407387043
116,116.0,0.04929389167241574,0.05112950652195281,0.021669810870634177,0.06302778797025776,0.048419572980783164
117,117.0,0.0632872043752258,0.0650751021441552,0.04507727469573694,0.01436981009224946,0.04434332725593714
