-0.3902439024390244	-0.3902439024390244	-0.3902439024390244	-0.35365853658536583	-0.2804878048780488	-0.14634146341463417	-0.08536585365853655	0.0	0.3902439024390243	0.7926829268292683	1.1585365853658538	1.5853658536585367	2.317073170731707	2.926829268292683	4.012195121951219	0.45742092457420935
-0.5986394557823129	-0.5510204081632653	-0.4965986394557823	-0.4285714285714286	-0.3605442176870748	-0.2857142857142857	-0.17006802721088432	0.0	0.08163265306122458	0.15646258503401356	0.2857142857142858	0.45578231292517013	0.5510204081632653	0.6394557823129252	0.7414965986394557	0.0703125
-0.5849056603773585	-0.5345911949685535	-0.4716981132075472	-0.4088050314465409	-0.339622641509434	-0.23270440251572322	-0.07547169811320753	0.0	0.0691823899371069	0.18867924528301883	0.3459119496855345	0.4339622641509433	0.5157232704402517	0.6100628930817611	0.7232704402515724	0.06934306569343063
-0.5647058823529412	-0.5058823529411764	-0.44705882352941173	-0.38235294117647056	-0.2823529411764706	-0.1352941176470588	-0.06470588235294117	0.0	0.11176470588235299	0.2588235294117647	0.3411764705882352	0.4176470588235295	0.5058823529411764	0.611764705882353	0.723529411764706	0.12969283276450505
-0.5555555555555556	-0.5026455026455027	-0.4444444444444444	-0.35449735449735453	-0.2222222222222222	-0.15873015873015872	-0.10052910052910058	0.0	0.13227513227513232	0.20634920634920628	0.2751322751322751	0.3544973544973544	0.44973544973544977	0.5502645502645502	0.7513227513227514	0.08761329305135956
-0.5607476635514019	-0.5093457943925234	-0.4299065420560748	-0.3130841121495327	-0.2570093457943925	-0.20560747663551404	-0.11682242990654201	0.0	0.06542056074766345	0.12616822429906538	0.19626168224299056	0.28037383177570097	0.3691588785046729	0.5467289719626167	0.6822429906542056	0.16666666666666674
-0.5394736842105263	-0.4649122807017544	-0.35526315789473684	-0.3026315789473685	-0.2543859649122807	-0.17105263157894735	-0.06140350877192979	0.0	0.05701754385964919	0.12280701754385959	0.20175438596491224	0.2850877192982457	0.45175438596491224	0.5789473684210527	0.8421052631578947	0.09761904761904772
-0.49377593360995853	-0.39004149377593356	-0.34024896265560167	-0.29460580912863066	-0.2157676348547718	-0.11203319502074693	-0.053941908713692976	0.0	0.06224066390041494	0.13692946058091282	0.21576763485477168	0.37344398340248963	0.49377593360995853	0.7427385892116183	0.9128630705394192	0.08893709327548804
-0.42578125	-0.37890625	-0.3359375	-0.26171875	-0.1640625	-0.109375	-0.05859375	0.0	0.0703125	0.14453125	0.29296875	0.40625	0.640625	0.80078125	0.9609375	0.017928286852589626
-0.4197080291970803	-0.3795620437956204	-0.3102189781021898	-0.21897810218978098	-0.16788321167883213	-0.12043795620437958	-0.06569343065693434	0.0	0.06934306569343063	0.20802919708029188	0.3138686131386861	0.5328467153284671	0.6824817518248176	0.832116788321168	0.864963503649635	0.13698630136986312
-0.41979522184300344	-0.3549488054607508	-0.2696245733788396	-0.22184300341296925	-0.1774744027303754	-0.12627986348122866	-0.06484641638225253	0.0	0.12969283276450505	0.22866894197952226	0.4334470989761092	0.5733788395904438	0.7133105802047781	0.7440273037542662	0.9829351535836177	0.09982788296041312
-0.42900302114803623	-0.3534743202416919	-0.31117824773413894	-0.27190332326283984	-0.22658610271903323	-0.17220543806646527	-0.11480362537764355	0.0	0.08761329305135956	0.2688821752265862	0.392749244712991	0.5166163141993958	0.5438066465256797	0.755287009063444	0.9305135951661632	0.0
-0.40555555555555556	-0.3666666666666667	-0.3305555555555556	-0.28888888888888886	-0.23888888888888893	-0.18611111111111112	-0.0805555555555556	0.0	0.16666666666666674	0.28055555555555545	0.3944444444444444	0.4194444444444445	0.6138888888888889	0.7749999999999999	0.7749999999999999	0.09702660406885766
-0.4571428571428572	-0.42619047619047623	-0.3904761904761904	-0.3476190476190476	-0.3023809523809524	-0.21190476190476193	-0.1428571428571429	0.0	0.09761904761904772	0.1952380952380952	0.21666666666666656	0.3833333333333333	0.5214285714285714	0.5214285714285714	0.6690476190476191	0.10271041369472189
-0.47722342733188716	-0.44468546637744033	-0.40563991323210413	-0.36442516268980474	-0.28199566160520606	-0.21908893709327548	-0.08893709327548804	0.0	0.08893709327548804	0.10845986984815625	0.2603036876355749	0.38611713665943603	0.38611713665943603	0.5206073752711498	0.6767895878524945	0.08538163001293664
