-1.8171502	-1.4691738	1.9617213	
-3.75341	1.8299006	1.9460965	
-4.010511	-1.140668	-2.535217	
0.22565287	4.2685056	-2.5998468	
0.6590749	1.6880963	0.23104309	
0.75295484	-0.6103209	-0.1507742	
2.2624917	2.7091696	-1.040814	
1.6417047	-3.67481	0.47997564	
1.5685488	3.425156	0.358216	
-3.9493868	-1.025667	-2.3383744	
1.2743096	-2.8629396	0.8279348	
-1.6873553	2.8616724	0.88720703	
-0.6555709	0.8587093	1.8138542	
-2.594598	-0.52266043	1.8898786	
-0.3199963	-0.49313164	0.72924644	
-0.15237395	-2.932114	-0.15911458	
1.4671706	-2.2666247	-2.0989754	
-2.3480146	2.1932015	1.4485782	
1.6782153	0.90555644	0.36692438	
-2.4542859	3.1933708	-0.50789344	
2.1898181	0.14059722	-3.055075	
0.50297576	-1.176459	0.23617093	
1.1151844	1.1191802	0.023201076	
1.9717185	-0.3201291	0.4975553	
1.0226632	3.7200377	-0.3133337	
-3.7154188	2.1542203	2.4953475	
0.2705572	-1.52641	-1.483722	
-2.6505294	2.5610187	1.3988043	
0.8278148	2.825755	-0.832197	
-3.6117654	-2.7710214	-2.4611223	
0.31033635	-0.7062515	-0.8694075	
-2.9007595	-1.984891	0.12198699	
1.7226518	-2.1400695	1.3607831	
1.1224091	-1.2487683	0.42275277	
-2.744505	1.6098236	-1.0362929	
-2.6125977	0.13051026	-2.5810459	
-1.4569783	3.471501	0.25707078	
-2.6073184	3.0370128	-0.96256983	
-2.4371395	0.56124604	0.38923928	
-0.7955223	0.24864894	0.21858913	
-2.528951	-1.2577558	1.9976254	
-1.6920685	-0.687646	-1.5906285	
-1.3062731	-1.1670623	2.3573427	
2.0359845	0.39209124	-0.49156228	
0.020989712	0.8031308	0.8334259	
-0.6819848	-1.8739202	1.2082926	
-1.0966262	-1.1506305	0.08823894	
2.128842	-0.03211655	3.7259529	
-1.906154	2.394759	-2.569483	
-2.1103816	-2.2366486	-0.8194886	
2.322046	-2.3359408	1.2695057	
-0.46165237	0.65296686	-0.55208313	
1.6561835	3.9835236	-1.4325019	
1.6171976	-3.6639528	1.2567921	
-4.3374534	0.4620283	2.8259726	
-0.13296358	0.39241028	2.57694	
2.0109758	1.1962577	0.42093223	
-0.05499163	1.4056139	1.43214	
1.3238153	-1.8873041	-0.28506127	
2.2894692	-3.0139399	1.2447594	
-0.606636	0.14394914	3.6754353	
-2.0087235	-1.7727702	-1.8398907	
1.3736895	0.6068592	-0.2864921	
-0.110496275	-0.7460908	-0.803205	
-1.6102257	-0.48159784	-1.847286	
-0.52474993	0.70539546	2.1289732	
-2.1303205	1.2102197	-1.9739563	
4.3659925	2.7505455	-2.8680856	
-0.046910305	0.6181827	-0.091813274	
1.9094629	-1.3514134	0.47850102	
-1.0031956	-0.5699453	-0.7606527	
-4.076991	1.1100459	3.9724295	
2.1315453	3.968415	-1.232874	
-3.4675488	-2.716849	-2.598258	
0.6045687	-0.21707354	3.5868294	
-1.9600939	-2.9047883	-1.7341025	
0.36225402	0.79761004	1.2236593	
-2.27518	0.84213567	-1.1866885	
-1.9299655	0.0414364	0.41749114	
4.186733	0.79179364	-3.6001346	
-0.46969664	1.8696705	0.37092385	
-2.179264	1.854192	1.4165351	
2.4982507	-2.398487	-0.009597733	
2.0256994	-0.5014171	0.8086467	
-1.2121433	0.46796012	0.90484893	
2.3971014	2.0952084	-0.5108434	
2.5072708	-0.21115567	-1.6164181	
-3.0050933	-2.0465093	-2.091049	
-0.30225474	2.890592	0.3050483	
1.3775773	3.1026154	-1.2633575	
-1.3578273	4.311163	1.090466	
0.10897776	-3.3058205	0.7359054	
2.6251054	-0.9596286	1.9488616	
0.6987194	3.7680342	0.602917	
-3.4163432	2.5859692	2.6001985	
-0.40625453	-0.82324016	-0.13854066	
-1.9563334	3.2602654	0.09021985	
-3.6203442	0.39901367	-3.1990166	
1.0177487	-0.37463015	-0.43085265	
2.2670739	-0.92581344	-1.3001528	
-1.670212	0.23808056	0.771272	
0.39220965	0.2464205	0.7758373	
-0.8749956	1.8271117	-0.5381655	
-3.5036063	0.56369185	2.7153642	
-3.4164631	1.4621991	0.8505728	
0.17048477	0.96143454	0.04773784	
0.33448294	2.7935352	-0.6215555	
-0.14077237	1.3616774	-0.044392962	
-2.8415265	2.2506301	-1.0304431	
-2.4406207	-0.6888039	-2.1119153	
-2.8997753	1.7203764	1.8607172	
1.263274	4.326367	-1.010118	
1.2385005	-3.4615939	1.0892253	
2.0388494	1.7422088	1.3197342	
3.747479	1.977847	-2.8895285	
-0.8225742	2.6105933	0.07523149	
-1.1029094	-3.144162	0.11350428	
-4.439492	-1.9242682	-2.6955457	
-1.0645467	0.028323635	0.6765666	
-4.7518578	0.52145535	0.18232065	
0.39483997	-1.3915374	2.3890069	
-0.8145547	3.283314	1.2447046	
-0.34708345	-0.63309497	0.21170633	
4.30687	-0.41666615	-0.6677171	
0.85741675	-3.3264067	1.0871047	
2.4283507	1.3483448	0.18022428	
0.7912184	2.1088583	-2.5620415	
1.9591033	1.7000817	1.9810059	
1.2511446	-1.4243695	1.0783645	
-3.1770773	-0.2852424	-1.5691181	
-2.1367652	1.595436	2.064868	
2.3391242	0.2825997	-1.7851027	
2.769806	4.1705847	-2.3254652	
-2.3320932	-0.41083837	-0.16242704	
-4.4839306	-1.1851975	-2.3924682	
-4.4364023	-0.32913405	2.4261563	
1.6014843	-0.5462606	-1.2862929	
0.92639124	-2.278781	-0.18440962	
0.4232966	-0.14569117	-1.0426027	
0.41250354	3.4234078	-2.194683	
-4.076406	1.1302047	3.3720317	
3.3174307	-2.7345982	-1.3686787	
-1.0201209	-2.5316253	-2.5474594	
0.7526734	3.4918482	-1.320656	
2.198933	-0.88521755	2.0829067	
-1.2872574	2.15854	-1.8805306	
2.784384	0.8239352	-2.2934718	
-0.75024724	-2.1577117	-2.400164	
-3.9071324	-1.0011349	-3.4868696	
-0.11367733	-2.0204422	0.26878005	
2.0704262	-0.12692082	-1.2948265	
-0.3980086	-3.2880926	-1.1298463	
0.1128317	0.14464559	-0.11930614	
-2.4542859	3.1933708	-0.50789344	
-0.64146036	1.2289598	-0.853682	
-3.3281014	0.95424485	2.232802	
3.342423	-4.269673	0.7452924	
-1.5946592	-2.6247895	-0.9882096	
0.35229868	-1.5580404	-0.19273295	
2.9938874	0.012096075	2.8709762	
-0.2550222	1.9193081	-0.59725195	
0.6150479	2.356294	-1.0210555	
2.4176383	1.66937	0.036503553	
-0.7363306	0.69713163	-0.07005742	
-0.6552866	-1.9264661	0.9534632	
-1.8220807	0.10217893	0.4795915	
-1.3484908	-3.7568078	-0.695657	
2.9929588	0.87566346	-2.1944056	
1.8045268	1.9488791	-0.7444609	
0.18772632	-1.6029363	0.9979399	
-1.514656	-2.923914	-1.1132932	
-0.2963202	0.6220236	-0.4423931	
4.3262415	2.071819	-2.798017	
-3.5150776	-0.32141218	0.6326275	
1.1533985	1.6521301	1.8299097	
1.3345101	2.444252	-0.9197543	
-2.9792447	0.8127368	2.1606443	
-1.1331159	4.355421	0.305457	
1.8017869	-0.9606036	-1.2378097	
-0.5014788	0.21000384	0.95022076	
2.4456196	-1.9769865	-1.1820843	
1.9976972	-2.6876776	1.6462911	
-0.97013384	2.6358871	1.6341939	
-0.03784202	-1.0763067	0.8219584	
0.8843762	-1.3942803	-0.35589513	
-1.1468672	4.1958117	0.61511827	
1.1446711	1.249662	-1.639684	
1.533043	2.6100712	-0.45092872	
0.66928047	-1.3595204	-0.4557343	
-3.448785	2.4021485	-1.920359	
1.0295309	-2.7216532	2.1677709	
-3.4062817	0.67403054	-1.7879006	
-2.7436624	-1.455124	-2.8907135	
-3.2497582	-1.7674344	-1.7952504	
-2.0854075	2.0935013	-0.2234937	
2.8267653	2.6236393	0.3436168	
3.7446458	-2.0982363	-1.1851923	
1.5214545	-2.4235399	1.2549253	
0.40182394	0.055732366	-0.18269822	
2.480146	-0.0074843518	-1.5061632	
-2.650441	-2.7030356	-1.884731	
0.71836036	2.0922523	1.0067885	
-4.177649	-2.2596245	-2.2583525	
0.65558416	0.96051127	1.964213	
3.0467553	0.628964	-2.1018798	
1.5140417	-1.2009082	2.399858	
1.8109374	-3.5147493	-0.41424778	
0.13435367	0.14451209	-0.6430662	
-2.7417438	0.0869471	-0.023858368	
1.4290494	4.1159053	-0.5911528	
0.3236584	0.16231291	-0.24032356	
-3.5719428	2.7784314	2.1385221	
2.9233196	-0.118449464	0.16546538	
1.9841903	-1.9241701	1.6051134	
0.69257975	1.4893059	0.08073158	
-2.948236	2.183117	-2.801368	
1.0874546	0.3078945	-1.1555779	
0.37078226	-2.1241345	-0.96610296	
1.9669363	1.198993	-1.5804356	
1.4164673	-2.539013	-1.8267031	
