output0
2.89472
0.5372499999999999
1.4113199999999995
1.1492499999999997
1.15804
1.1629099999999999
3.1522599999999987
1.4640599999999997
1.3735599999999994
1.1679799999999994
0.38599999999999995
0.8104400000000002
1.3628999999999996
0.9933699999999996
0.2896600000000004
1.6081599999999994
2.1350400000000005
1.1760400000000002
0.7772999999999997
1.8407199999999997
2.827510000000001
0.22058
1.62982
0.51825
2.0565800000000003
0.9926600000000001
2.4012000000000002
0.5498599999999996
1.38462
0.5035899999999998
1.7712200000000005
0.11668999999999999
0.25284000000000034
2.8052699999999993
0.31103000000000025
3.0759499999999997
2.6587900000000007
1.8045099999999992
1.2578900000000002
2.6787199999999998
-0.11431
1.1940899999999999
-0.7070700000000001
1.6437400000000002
2.0900399999999992
3.2023600000000005
0.79049
0.15808000000000003
1.7754400000000001
0.6193699999999998
1.59974
2.47873
-0.15586999999999993
2.3026000000000004
-0.08880000000000003
-0.9945599999999998
0.6291399999999993
0.7495299999999997
1.7298
2.3430899999999992
1.4163899999999998
1.2432399999999997
1.22714
2.4820899999999995
2.195150000000001
2.32852
-0.17590000000000003
-0.2931599999999998
2.9140099999999993
1.31154
1.3556500000000011
1.0365900000000001
-0.35783000000000004
0.6820399999999998
0.9740799999999996
1.8579299999999994
1.9667400000000004
1.5460499999999993
3.8331300000000006
2.9607299999999985
2.1576799999999996
1.2204699999999995
0.6380899999999994
1.26172
3.666480000000001
1.8780599999999998
3.0941199999999998
2.87476
1.8986200000000009
0.7654899999999999
1.2535199999999997
1.0068199999999998
1.1197899999999998
1.4742300000000006
2.455179999999999
-0.3417300000000001
1.4769899999999996
3.499769999999998
0.7569299999999997
1.4198699999999993
3.341419999999999
3.828520000000001
2.5724899999999997
1.1879499999999998
2.1772299999999998
0.07895000000000002
1.0108400000000004
1.447470000000001
1.7159399999999996
0.38823000000000013
0.5635099999999998
1.2524900000000003
2.1978300000000006
1.07359
2.0367499999999996
0.6292899999999997
0.8154999999999996
-0.80958
1.6179500000000002
1.4102099999999995
2.7098100000000005
1.07303
-1.1803899999999996
3.0092200000000005
-0.44840000000000024
2.45359
1.1617899999999997
2.33584
1.50401
0.6238899999999997
2.4825300000000006
-0.6181800000000003
-0.10933999999999998
1.8522799999999997
2.0257799999999997
1.24111
0.4395999999999997
2.5335399999999995
2.4167899999999993
2.1579200000000007
1.1283799999999997
3.24477
1.11161
1.82947
0.8915799999999998
0.9803099999999997
1.56614
2.2112399999999997
0.8786199999999996
1.6891500000000002
0.2929200000000002
3.2695399999999997
0.9692999999999999
1.99182
-0.012330000000000015
1.6604800000000006
1.63372
0.39130999999999966
1.02413
2.4181299999999997
2.10986
2.2354799999999995
-0.04293000000000003
3.0168099999999987
2.0307800000000005
1.28965
-0.31660999999999984
1.6461400000000004
-0.29318999999999984
2.677520000000001
1.2632700000000006
2.548469999999999
2.79628
3.7976599999999996
3.39051
-0.25688999999999984
0.08478999999999998
2.28649
2.2768300000000004
1.04808
1.0377800000000001
-0.10410999999999988
2.5825
1.8726699999999994
1.59312
1.4426999999999999
1.04083
2.2819800000000003
2.0093300000000007
0.90185
2.6421700000000006
1.33956
0.6489199999999997
3.2607399999999997
0.9896900000000002
2.01577
2.4116299999999993
2.1514400000000005
0.8746199999999997
2.1982700000000004
0.34066000000000024
3.4739399999999985
1.20485
3.59267
1.4498
0.85858
-0.08194999999999998
2.4903400000000007
0.19401
1.4778200000000004
0.15161999999999995
2.718730000000001
3.233429999999999
1.9125499999999993
3.3908799999999992
2.860809999999999
1.4943599999999995
1.86436
1.0040899999999995
1.4210299999999991
2.06774
1.71283
2.3613500000000003
2.3035799999999993
0.0885400000000001
1.2492999999999996
0.13119000000000006
0.8241999999999997
1.8773500000000005
1.5492900000000005
0.22760000000000008
