0	0	3.7035	2.7001	2.0322657078	-0.3372896566	A	C	0.16	0.3084	-1.5618686796	0.4146380648	D	B	True
0	1	2.7774	2.7375	0.1521203555	0.7116041574	B	B	0.3077	0.3023	0.0211157052	-0.343100781	B	C	False
0	2	3.3842	2.6714	1.3840700276	-1.1415786558	A	D	0.2	0.3105	-1.1331437421	0.6766126189	D	B	False
0	3	2.0	2.7344	-1.4260583154	0.6228794109	D	B	0.5	0.2969	2.0822932897	-1.006740016	A	D	False
0	4	1.9502	2.7789	-1.5271362905	1.8714357845	D	A	0.2857	0.3034	-0.2144474473	-0.20744599	C	C	False
0	5	2.5	2.696	-0.4109732863	-0.4515828761	C	C	0.25	0.3173	-0.5972375701	1.509396028	C	A	True
0	6	2.1281	2.6365	-1.1660234173	-2.1208995102	D	D	0.4286	0.3304	1.316713044	3.130592704	A	A	False
0	7	2.5221	2.6634	-0.3661974616	-1.3684580107	C	D	0.3333	0.3113	0.2959393832	0.7776879496	B	B	False
0	8	2.6635	2.7761	-0.078973984	1.7933448477	C	A	0.2727	0.2951	-0.3536438556	-1.2294815183	C	D	True
0	9	3.2347	2.6782	1.0805865701	-0.9510237169	A	C	0.2917	0.3064	-0.1506490935	0.1622548694	C	B	True
0	10	2.7396	2.7723	0.0753991468	1.6867221704	B	A	0.4	0.2887	1.0104809458	-2.0150460812	A	D	False
0	11	3.5069	2.6915	1.6331858528	-0.5798273868	A	C	0.1333	0.3081	-1.8476853047	0.3745994275	D	B	True
0	12	2.7899	2.6985	0.177569147	-0.3840259923	B	C	0.2667	0.3075	-0.4186021795	0.3025342556	C	B	False
0	13	2.6014	2.707	-0.2051502564	-0.1437194097	C	C	0.381	0.3023	0.8063262136	-0.3387429386	B	C	False
0	14	3.0432	2.6869	0.6917771725	-0.7068932736	B	C	0.2069	0.3102	-1.0592256494	0.6379148572	D	B	False
0	15	2.8454	2.6959	0.2901478448	-0.4547132945	B	C	0.2727	0.3072	-0.3536438556	0.2685271317	C	B	False
0	16	2.4056	2.7159	-0.6025420368	0.105799846	C	B	0.375	0.3026	0.7425278598	-0.3053430848	B	C	False
0	17	3.4025	2.6964	1.4212922749	-0.4404454913	A	C	0.1875	0.3055	-1.2671202851	0.0561874873	D	B	False
0	18	2.5366	2.7377	-0.3366523044	0.7159163496	C	B	0.2941	0.3004	-0.1243791831	-0.570550947	C	C	False
0	19	2.4729	2.7407	-0.4659795354	0.8009867647	C	B	0.2667	0.3017	-0.4186021795	-0.4091838099	C	C	False
0	20	2.7926	2.6983	0.1830265099	-0.3874526286	B	C	0.3684	0.3029	0.6720138898	-0.2684274568	B	C	False
0	21	1.8424	2.7455	-1.7460720054	0.9359171544	D	B	0.4286	0.2965	1.316713044	-1.0531302899	A	D	False
0	22	2.3135	2.7201	-0.7896817162	0.2233034175	C	B	0.4211	0.3005	1.2361256497	-0.5637524805	A	C	False
1	0	3.0078	3.1332	-0.1814477475	-0.0352683831	C	C	0.1935	0.2399	-0.4525192434	0.3566941231	C	B	True
1	1	3.5014	3.0862	0.7218360952	-0.8850842947	B	C	0.1739	0.2441	-0.6413352653	0.7925502374	C	B	True
1	2	2.5792	3.1408	-0.9657910268	0.1011022837	C	B	0.375	0.2344	1.2923431016	-0.2173994139	A	C	False
1	3	3.3656	3.117	0.473325897	-0.327803079	B	C	0.1667	0.2425	-0.7110173686	0.627272973	C	B	True
1	4	3.6436	3.0787	0.9820174287	-1.0202946293	B	D	0.1613	0.2448	-0.7627169937	0.8615682087	C	B	True
1	5	3.2979	3.0969	0.3494415483	-0.6915592995	B	C	0.2174	0.2418	-0.2232426454	0.5548216697	C	B	True
1	6	2.9782	3.1606	-0.2355472808	0.4588894948	C	B	0.25	0.2293	0.0903268195	-0.7443074905	B	C	False
1	7	2.8726	3.1193	-0.428785054	-0.2871325948	C	C	0.2326	0.241	-0.0773963827	0.4718930996	C	B	False
1	8	3.0575	3.1559	-0.0905187362	0.3746546227	C	B	0.1765	0.2336	-0.6167415818	-0.2949675939	C	C	True
1	9	3.8357	3.0686	1.3336102171	-1.2030094226	A	D	0.1167	0.2471	-1.1918238815	1.1055595183	D	A	True
1	10	2.914	3.1421	-0.3530430206	0.1255001596	C	B	0.2609	0.2373	0.1948499744	0.0835789338	B	B	True
1	11	2.6668	3.2595	-0.8054012829	2.2471180122	C	A	0.28	0.2139	0.3788107272	-2.3502208232	B	D	False
1	12	2.6978	3.1712	-0.7486243016	0.6502736591	C	B	0.3636	0.2339	1.1830688942	-0.2712767512	A	C	False
1	13	3.4999	3.1144	0.7191122414	-0.3746472363	B	C	0.1724	0.2369	-0.6557522522	0.0458087829	C	B	True
1	14	3.437	3.0896	0.6039905508	-0.8238426395	B	C	0.2188	0.2418	-0.2101772511	0.547392652	C	B	True
1	15	2.8083	3.2435	-0.5465398395	1.9583689089	C	A	0.2857	0.2159	0.4337600429	-2.1437377695	B	D	False
1	16	3.8858	3.0659	1.4253244159	-1.2506712104	A	D	0.1613	0.2448	-0.7627169937	0.8615682087	C	B	True
1	17	2.7332	3.1797	-0.6839165264	0.8044677451	C	B	0.3	0.2408	0.5711333323	0.4487647413	B	B	False
1	18	3.8331	3.0687	1.3287814202	-1.2005000065	A	D	0.129	0.2465	-1.0729147439	1.0379474686	D	A	True
