0	0	0.5917	0.8571	1.1467	0.5632	2	2.5	0.0931265189	0.2567998975	0.6836544496	-0.7771264546	0.5065947344	0.6048985971	False
0	1	1.2955	0.6	0.6836	0.7857	3	2.0	1.2977448821	-0.9076726617	-0.24148955	0.4225840628	1.7297221566	-0.0714011644	False
0	2	0.998	0.5263	0.7868	0.718	2	2.0	0.7886052085	-1.241351933	-0.035335998	0.0578072163	0.5065947344	-0.0714011644	True
0	3	1.4591	0.5	1.1886	0.6167	3	2.6667	1.5779129875	-1.3605231013	0.7673503511	-0.4886825408	1.7297221566	0.8303318509	False
0	4	1.4591	0.5	0.9193	0.7083	3	2.3333	1.5779129875	-1.3605231013	0.2293628694	0.0054549837	1.7297221566	0.3794653432	False
0	5	0.9819	0.5789	0.7948	0.6917	2	2.0	0.7611164498	-1.0030095963	-0.0192950592	-0.0840504463	0.5065947344	-0.0714011644	True
0	6	0.0	1.0	1.4591	0.5	1	3.0	-0.9195915367	0.903729097	1.307742186	-1.1175848447	-0.7165326877	1.2811983586	False
0	7	1.2988	0.625	1.0106	0.6212	3	2.3333	1.3034498716	-0.7944600517	0.4116975829	-0.4641798537	1.7297221566	0.3794653432	False
0	8	0.5917	0.8571	0.491	0.7895	2	1.5	0.0931265189	0.2567998975	-0.6263029643	0.4428494431	0.5065947344	-0.7477009259	True
0	9	0.8113	0.75	0.7296	0.75	2	2.0	0.4690070849	-0.2283970021	-0.1496650992	0.2300629493	0.5065947344	-0.0714011644	False
0	10	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
0	11	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
0	13	1.5726	0.3636	0.6736	0.8083	3	2.0	1.7721401716	-1.9780464281	-0.2615307209	0.5445141013	1.7297221566	-0.0714011644	False
0	15	0.0	1.0	1.2988	0.625	1	3.0	-0.9195915367	0.903729097	0.9874188066	-0.4437609477	-0.7165326877	1.2811983586	True
0	16	0.0	1.0	1.2955	0.6	1	3.0	-0.9195915367	0.903729097	0.9807605659	-0.5785257271	-0.7165326877	1.2811983586	False
0	17	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
0	18	0.0	1.0	1.5726	0.3636	1	3.0	-0.9195915367	0.903729097	1.5344229471	-1.8526654597	-0.7165326877	1.2811983586	True
0	19	0.7219	0.8	0.7863	0.6818	2	2.0	0.316073924	-0.0019717823	-0.0363247187	-0.1374773581	0.5065947344	-0.0714011644	False
0	20	0.0	1.0	0.7219	0.8	1	2.0	-0.9195915367	0.903729097	-0.1649385848	0.4995925082	-0.7165326877	-0.0714011644	False
0	21	0.0	1.0	0.8113	0.75	1	2.0	-0.9195915367	0.903729097	0.0135483013	0.2300629493	-0.7165326877	-0.0714011644	False
1	0	0.9183	0.6667	1.3431	0.5889	2	3.0	0.6521805731	-0.6057723685	1.0758559032	-0.6384211846	0.5065947344	1.2811983586	False
1	1	1.9219	0.4	0.6258	0.75	4	1.75	2.3700160871	-1.813373541	-0.3569362977	0.2300629493	2.9528495787	-0.4095510452	False
1	2	0.0	1.0	1.9219	0.4	1	4.0	-0.9195915367	0.903729097	2.2321984318	-1.6566439623	-0.7165326877	2.6337978815	False
1	3	1.585	0.3333	0.961	0.7	2	2.5	1.7932595526	-2.1152738341	0.3125630237	-0.0394666095	0.5065947344	0.6048985971	False
1	4	0.971	0.6	0.0	1.0	2	1.0	0.7423054335	-0.9076726617	-1.6070723844	1.5777107434	0.5065947344	-1.4240006874	False
1	5	0.0	1.0	0.971	0.6	1	2.0	-0.9195915367	0.903729097	0.3325122916	-0.5785257271	-0.7165326877	-0.0714011644	False
1	6	0.9183	0.6667	0.7925	0.6667	2	2.0	0.6521805731	-0.6057723685	-0.024000601	-0.219152982	0.5065947344	-0.0714011644	False
1	7	0.0	1.0	1.585	0.3333	1	3.0	-0.9195915367	0.903729097	1.5590711825	-2.0160167074	-0.7165326877	1.2811983586	True
1	9	0.0	1.0	1.9219	0.4	1	4.0	-0.9195915367	0.903729097	2.2321984318	-1.6566439623	-0.7165326877	2.6337978815	False
1	10	0.5917	0.8571	0.0	1.0	1	1.0	0.0931265189	0.2567998975	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	True
1	11	0.7642	0.7778	1.251	0.5048	2	2.5	0.388435011	-0.1026052133	0.8920117864	-1.0919153629	0.5065947344	0.6048985971	True
1	12	1.5838	0.3429	0.5424	0.8307	3	1.6667	1.7912237167	-2.0721452208	-0.523483169	0.6650180575	1.7297221566	-0.5222676721	True
1	13	0.0	1.0	0.9183	0.6667	1	2.0	-0.9195915367	0.903729097	0.2273283955	-0.219152982	-0.7165326877	-0.0714011644	False
1	14	0.0	1.0	1.5838	0.3429	1	3.0	-0.9195915367	0.903729097	1.5566951772	-1.9646777438	-0.7165326877	1.2811983586	True
1	15	0.8631	0.7143	1.2919	0.4214	2	2.5	0.5577415697	-0.390129302	0.9736184866	-1.5411312943	0.5065947344	0.6048985971	False
1	16	1.0	0.5	0.4316	0.8571	2	1.5	0.7920269326	-1.3605231013	-0.7449814408	0.8076262897	0.5065947344	-0.7477009259	False
1	17	0.0	1.0	1.0	0.5	1	2.0	-0.9195915367	0.903729097	0.390541796	-1.1175848447	-0.7165326877	-0.0714011644	False
2	0	0.0	1.0	1.0	0.5	1	2.0	-0.9195915367	0.903729097	0.390541796	-1.1175848447	-0.7165326877	-0.0714011644	True
2	1	0.9183	0.6667	0.0	1.0	2	1.0	0.6521805731	-0.6057723685	-1.6070723844	1.5777107434	0.5065947344	-1.4240006874	False
2	2	0.0	1.0	0.9183	0.6667	1	2.0	-0.9195915367	0.903729097	0.2273283955	-0.219152982	-0.7165326877	-0.0714011644	False
2	3	1.0	0.5	0.4855	0.8	2	1.5	0.7920269326	-1.3605231013	-0.6372800464	0.4995925082	0.5065947344	-0.7477009259	True
2	4	0.971	0.6	0.9591	0.5833	2	2.0	0.7423054335	-0.9076726617	0.3089350958	-0.6683689134	0.5065947344	-0.0714011644	False
2	5	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
2	6	0.8113	0.75	0.0	1.0	2	1.0	0.4690070849	-0.2283970021	-1.6070723844	1.5777107434	0.5065947344	-1.4240006874	False
2	7	0.9183	0.6667	0.4855	0.8	2	1.5	0.6521805731	-0.6057723685	-0.6372800464	0.4995925082	0.5065947344	-0.7477009259	False
2	8	1.0	0.5	0.4591	0.8333	2	1.5	0.7920269326	-1.3605231013	-0.6898719944	0.6792788807	0.5065947344	-0.7477009259	False
2	9	0.7219	0.8	0.5	0.75	2	1.5	0.316073924	-0.0019717823	-0.6082652942	0.2300629493	0.5065947344	-0.7477009259	True
2	10	0.0	1.0	0.8113	0.75	1	2.0	-0.9195915367	0.903729097	0.0135483013	0.2300629493	-0.7165326877	-0.0714011644	True
2	11	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
2	12	0.9957	0.5385	0.4591	0.8333	2	1.5	0.7847139607	-1.1863498553	-0.6898719944	0.6792788807	0.5065947344	-0.7477009259	True
2	13	1.188	0.697	0.3086	0.8864	3	1.3333	1.1138008314	-0.4685449626	-0.9906845664	0.9651435643	1.7297221566	-0.9731341797	True
2	14	0.0	1.0	1.0	0.5	1	2.0	-0.9195915367	0.903729097	0.390541796	-1.1175848447	-0.7165326877	-0.0714011644	False
2	15	0.0	1.0	0.7219	0.8	1	2.0	-0.9195915367	0.903729097	-0.1649385848	0.4995925082	-0.7165326877	-0.0714011644	False
2	16	0.0	1.0	1.188	0.697	1	3.0	-0.9195915367	0.903729097	0.7660811553	-0.0558017342	-0.7165326877	1.2811983586	False
2	17	0.0	1.0	0.9957	0.5385	1	2.0	-0.9195915367	0.903729097	0.3820068937	-0.9102544149	-0.7165326877	-0.0714011644	False
2	18	0.9257	0.6591	0.594	0.8485	2	2.0	0.6648296954	-0.64007922	-0.4204956146	0.7609545046	0.5065947344	-0.0714011644	True
2	20	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	True
2	21	0.0	1.0	0.9183	0.6667	1	2.0	-0.9195915367	0.903729097	0.2273283955	-0.219152982	-0.7165326877	-0.0714011644	False
2	22	0.0	1.0	0.9257	0.6591	1	2.0	-0.9195915367	0.903729097	0.2420910698	-0.259990794	-0.7165326877	-0.0714011644	True
3	0	0.8631	0.7143	1.4676	0.4376	2	3.0	0.5577415697	-0.390129302	1.3245446355	-1.4541211946	0.5065947344	1.2811983586	True
3	1	0.9995	0.5128	0.9242	0.6429	2	2.0	0.7912150936	-1.3024653526	0.239071407	-0.347500391	0.5065947344	-0.0714011644	True
3	2	1.9356	0.3623	0.8151	0.7175	4	2.0	2.3934046124	-1.9840128371	0.0211810199	0.0546548238	2.9528495787	-0.0714011644	True
3	3	1.4866	0.4815	0.6452	0.7874	3	2.0	1.6248422045	-1.4443842939	-0.3182166014	0.4318845997	1.7297221566	-0.0714011644	True
3	4	0.9852	0.5714	0.7956	0.685	2	2.0	0.7667431374	-1.0370585016	-0.0177720727	-0.1204242059	0.5065947344	-0.0714011644	True
3	5	0.0	1.0	1.4866	0.4815	1	3.0	-0.9195915367	0.903729097	1.3625128438	-1.2174106072	-0.7165326877	1.2811983586	False
3	6	0.5917	0.8571	0.8438	0.6905	2	2.0	0.0931265189	0.2567998975	0.0786090354	-0.0908055731	0.5065947344	-0.0714011644	False
3	7	0.0	1.0	1.9356	0.3623	1	4.0	-0.9195915367	0.903729097	2.2594949647	-1.8597676878	-0.7165326877	2.6337978815	False
3	8	0.7025	0.8095	0.2958	0.9286	2	1.5	0.2827631866	0.041156831	-1.0161054181	1.1926685165	0.5065947344	-0.7477009259	True
3	9	0.0	1.0	1.4866	0.4815	1	3.0	-0.9195915367	0.903729097	1.3625128438	-1.2174106072	-0.7165326877	1.2811983586	False
3	10	0.9107	0.6741	0.9678	0.6812	2	2.5	0.6391959125	-0.5722278915	0.3262112901	-0.1410284722	0.5065947344	0.6048985971	True
3	11	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
3	12	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
3	13	0.0	1.0	0.9107	0.6741	1	2.0	-0.9195915367	0.903729097	0.2121741174	-0.179222677	-0.7165326877	-0.0714011644	True
3	14	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
3	15	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
3	16	1.0	0.5	0.0	1.0	2	1.0	0.7920269326	-1.3605231013	-1.6070723844	1.5777107434	0.5065947344	-1.4240006874	False
3	17	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
3	18	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
3	19	0.0	1.0	1.0	0.5	1	2.0	-0.9195915367	0.903729097	0.390541796	-1.1175848447	-0.7165326877	-0.0714011644	False
3	20	0.0	1.0	0.7025	0.8095	1	2.0	-0.9195915367	0.903729097	-0.2038152403	0.5509314717	-0.7165326877	-0.0714011644	True
4	0	0.9306	0.6538	1.3637	0.5928	2	3.5	0.6732168692	-0.6638301172	1.1171684971	-0.6174577745	0.5065947344	1.9574981201	True
4	1	0.9022	0.8056	0.6306	0.7564	3	1.6667	0.6247145009	0.0231865755	-0.3473617444	0.264618021	1.7297221566	-0.5222676721	True
4	2	0.9612	0.6154	0.9022	0.8056	1	3.0	0.7256787893	-0.8380033632	0.1952729951	0.5295402369	-0.7165326877	1.2811983586	True
4	3	1.8252	0.38	0.742	0.7374	4	2.0	2.204532449	-1.9039436289	-0.124766783	0.1620044821	2.9528495787	-0.0714011644	True
4	4	0.971	0.6	0.9126	0.69	2	2.5	0.7423054335	-0.9076726617	0.2159958073	-0.0933725212	0.5065947344	0.6048985971	False
4	5	0.8113	0.75	0.971	0.6	1	2.0	0.4690070849	-0.2283970021	0.3325122916	-0.5785257271	-0.7165326877	-0.0714011644	False
4	6	0.0	1.0	0.9022	0.8056	1	3.0	-0.9195915367	0.903729097	0.1952729951	0.5295402369	-0.7165326877	1.2811983586	False
4	7	1.0666	0.6957	1.4281	0.46	3	3.0	0.9060467679	-0.4745113715	1.2457826604	-1.3332084918	1.7297221566	1.2811983586	True
4	8	0.0	1.0	1.8252	0.38	1	4.0	-0.9195915367	0.903729097	2.0390639991	-1.7644557859	-0.7165326877	2.6337978815	False
4	9	1.4591	0.5	0.3555	0.8986	3	1.6667	1.5779129875	-1.3605231013	-0.8968438238	1.0308391748	1.7297221566	-0.5222676721	False
4	10	0.0	1.0	1.4591	0.5	1	3.0	-0.9195915367	0.903729097	1.307742186	-1.1175848447	-0.7165326877	1.2811983586	False
4	12	1.0	0.5	1.0666	0.6957	1	3.0	0.7920269326	-1.3605231013	0.5236132976	-0.0629039624	-0.7165326877	1.2811983586	False
4	17	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	False
4	18	0.0	1.0	1.4591	0.5	1	3.0	-0.9195915367	0.903729097	1.307742186	-1.1175848447	-0.7165326877	1.2811983586	False
4	20	0.0	1.0	0.0	1.0	1	1.0	-0.9195915367	0.903729097	-1.6070723844	1.5777107434	-0.7165326877	-1.4240006874	True
5	1	0.971	0.6	0.65	0.8333	1	2.0	0.7423054335	-0.9076726617	-0.3085783773	0.6792788807	-0.7165326877	-0.0714011644	False
5	2	0.65	0.8333	1.215	0.55	2	2.5	0.1929988457	0.1489783642	0.8201272388	-0.8480552859	0.5065947344	0.6048985971	False
5	3	1.4591	0.5	0.8464	0.7	3	2.0	1.5779129875	-1.3605231013	0.0837541033	-0.0394666095	1.7297221566	-0.0714011644	False
5	4	0.9183	0.6667	1.1192	0.6346	2	2.5	0.6521805731	-0.6057723685	0.6287550441	-0.3919283402	0.5065947344	0.6048985971	False
5	5	0.7793	0.7692	0.8648	0.7083	2	2.0	0.4143580388	-0.1413103791	0.1204383484	0.0054549837	0.5065947344	-0.0714011644	False
5	6	0.0	1.0	0.7793	0.7692	1	2.0	-0.9195915367	0.903729097	-0.0502320979	0.3337281643	-0.7165326877	-0.0714011644	True
5	7	0.8113	0.75	0.8861	0.6596	2	2.0	0.4690070849	-0.2283970021	0.1629379225	-0.2571635608	0.5065947344	-0.0714011644	False
5	8	0.9928	0.55	0.9535	0.7386	2	2.5	0.7796595546	-1.1340978815	0.2977260286	0.1688062314	0.5065947344	0.6048985971	True
5	9	0.971	0.6	1.215	0.55	2	2.5	0.7423054335	-0.9076726617	0.8201272388	-0.8480552859	0.5065947344	0.6048985971	False
5	10	1.0958	0.7273	0.5716	0.7833	3	1.6667	0.9559918603	-0.3313175566	-0.4653010088	0.4097493219	1.7297221566	-0.5222676721	True
5	11	0.971	0.6	0.9446	0.6333	2	2.0	0.7423054335	-0.9076726617	0.2799203436	-0.3988393546	0.5065947344	-0.0714011644	False
5	12	0.7219	0.8	1.0958	0.7273	1	3.0	0.316073924	-0.0019717823	0.5819037559	0.1075495135	-0.7165326877	1.2811983586	False
5	13	0.0	1.0	0.971	0.6	1	2.0	-0.9195915367	0.903729097	0.3325122916	-0.5785257271	-0.7165326877	-0.0714011644	False
5	15	0.0	1.0	1.0958	0.7273	1	3.0	-0.9195915367	0.903729097	0.5819037559	0.1075495135	-0.7165326877	1.2811983586	False
5	16	0.9183	0.6667	0.4855	0.8	2	1.5	0.6521805731	-0.6057723685	-0.6372800464	0.4995925082	0.5065947344	-0.7477009259	False
5	17	0.0	1.0	0.9183	0.6667	1	2.0	-0.9195915367	0.903729097	0.2273283955	-0.219152982	-0.7165326877	-0.0714011644	False
5	19	0.0	1.0	0.971	0.6	1	2.0	-0.9195915367	0.903729097	0.3325122916	-0.5785257271	-0.7165326877	-0.0714011644	True
6	0	1.0409	0.75	0.4591	0.8333	2	1.5	0.8619501123	-0.2283970021	-0.6898719944	0.6792788807	0.5065947344	-0.7477009259	True
6	1	0.9183	0.6667	1.292	0.5924	2	3.0	0.6521805731	-0.6057723685	0.9739184657	-0.6195410947	0.5065947344	1.2811983586	True
6	2	1.087	0.7368	1.1294	0.6565	3	2.6667	0.9409166905	-0.2879825863	0.6489758555	-0.2740261496	1.7297221566	0.8303318509	True
6	3	1.5432	0.4348	0.9517	0.6231	3	2.0	1.7218145999	-1.6558603446	0.294126231	-0.4537435239	1.7297221566	-0.0714011644	True
6	4	0.9544	0.625	0.7716	0.7174	2	2.0	0.7140353304	-0.7944600517	-0.0656919747	0.0542828023	0.5065947344	-0.0714011644	True
6	5	0.0	1.0	0.9544	0.625	1	2.0	-0.9195915367	0.903729097	0.2995185141	-0.4437609477	-0.7165326877	-0.0714011644	False
6	6	0.9825	0.5778	0.7716	0.7174	2	2.0	0.7620292559	-1.0083060927	-0.0656919747	0.0542828023	0.5065947344	-0.0714011644	True
6	7	1.4607	0.5238	1.0276	0.6687	3	2.6667	1.580605674	-1.2527015681	0.4456194512	-0.2082408541	1.7297221566	0.8303318509	True
6	8	1.9957	0.2692	0.6115	0.7738	4	1.75	2.4963324299	-2.4055625775	-0.3855566655	0.3584103583	2.9528495787	-0.4095510452	True
6	9	0.0	1.0	1.0409	0.75	1	3.0	-0.9195915367	0.903729097	0.4721484963	0.2300629493	-0.7165326877	1.2811983586	False
6	10	0.0	1.0	1.9957	0.2692	1	4.0	-0.9195915367	0.903729097	2.3796210742	-2.3615674239	-0.7165326877	2.6337978815	False
6	11	0.0	1.0	1.4607	0.5238	1	3.0	-0.9195915367	0.903729097	1.3108847957	-0.9892374358	-0.7165326877	1.2811983586	True
6	12	0.0	1.0	0.9825	0.5778	1	2.0	-0.9195915367	0.903729097	0.3555317834	-0.6983166421	-0.7165326877	-0.0714011644	False
6	13	0.8865	0.6957	0.5435	0.8684	2	2.0	0.5978282292	-0.4745113715	-0.5213813603	0.8684224307	0.5065947344	-0.0714011644	True
