
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	5	0.0	66.4242
1	12	900	100	0	5	0.05	71.8345
2	12	900	100	0	5	0.1	76.3526
3	12	900	100	0	5	0.15	67.663
4	12	900	100	0	5	0.2	68.8053
5	12	900	100	0	5	0.25	69.0073
6	12	900	100	0	5	0.3	66.9341
7	12	900	100	0	5	0.35	64.7803
8	12	900	100	0	5	0.4	40.3145
9	12	900	100	0	5	0.45	58.7972
10	12	900	100	0	5	0.5	56.2461
11	12	900	100	0	15	0.0	88.3006
12	12	900	100	0	15	0.05	85.8988
13	12	900	100	0	15	0.1	86.7725
14	12	900	100	0	15	0.15	88.366
15	12	900	100	0	15	0.2	85.9921
16	12	900	100	0	15	0.25	87.7943
17	12	900	100	0	15	0.3	84.2897
18	12	900	100	0	15	0.35	86.5101
19	12	900	100	0	15	0.4	86.6598
20	12	900	100	0	15	0.45	83.7043
21	12	900	100	0	15	0.5	81.7215
22	12	900	100	0	30	0.0	91.4942
23	12	900	100	0	30	0.05	89.2591
24	12	900	100	0	30	0.1	90.7009
25	12	900	100	0	30	0.15	89.2487
26	12	900	100	0	30	0.2	91.1579
27	12	900	100	0	30	0.25	90.2634
28	12	900	100	0	30	0.3	91.1545
29	12	900	100	0	30	0.35	90.0662
30	12	900	100	0	30	0.4	90.0868
31	12	900	100	0	30	0.45	90.543
32	12	900	100	0	30	0.5	89.9013
33	12	900	100	0	50	0.0	91.2836
34	12	900	100	0	50	0.05	92.9019
35	12	900	100	0	50	0.1	92.2082
36	12	900	100	0	50	0.15	92.2783
37	12	900	100	0	50	0.2	92.0256
38	12	900	100	0	50	0.25	92.2808
39	12	900	100	0	50	0.3	93.2048
40	12	900	100	0	50	0.35	92.7188
41	12	900	100	0	50	0.4	91.1563
42	12	900	100	0	50	0.45	93.0972
43	12	900	100	0	50	0.5	89.9366
44	12	900	100	0	100	0.0	92.9498
45	12	900	100	0	100	0.05	91.867
46	12	900	100	0	100	0.1	93.5521
47	12	900	100	0	100	0.15	92.4141
48	12	900	100	0	100	0.2	93.6306
49	12	900	100	0	100	0.25	92.3333
50	12	900	100	0	100	0.3	92.6721
51	12	900	100	0	100	0.35	94.0096
52	12	900	100	0	100	0.4	92.9373
53	12	900	100	0	100	0.45	89.9839
54	12	900	100	0	100	0.5	92.2936
55	12	900	100	0	200	0.0	92.6333
56	12	900	100	0	200	0.05	94.2113
57	12	900	100	0	200	0.1	93.8458
58	12	900	100	0	200	0.15	93.6677
59	12	900	100	0	200	0.2	92.6412
60	12	900	100	0	200	0.25	91.8602
61	12	900	100	0	200	0.3	91.9379
62	12	900	100	0	200	0.35	91.3727
63	12	900	100	0	200	0.4	90.4968
64	12	900	100	0	200	0.45	90.9994
65	12	900	100	0	200	0.5	89.4203
66	12	900	100	0	300	0.0	88.8816
67	12	900	100	0	300	0.05	92.9442
68	12	900	100	0	300	0.1	94.6305
69	12	900	100	0	300	0.15	92.978
70	12	900	100	0	300	0.2	91.1465
71	12	900	100	0	300	0.25	92.5988
72	12	900	100	0	300	0.3	91.9635
73	12	900	100	0	300	0.35	90.7663
74	12	900	100	0	300	0.4	91.294
75	12	900	100	0	300	0.45	89.2017
76	12	900	100	0	300	0.5	90.1516
77	12	900	100	0	500	0.0	91.3205
78	12	900	100	0	500	0.05	93.0555
79	12	900	100	0	500	0.1	92.6872
80	12	900	100	0	500	0.15	93.5258
81	12	900	100	0	500	0.2	92.9279
82	12	900	100	0	500	0.25	92.1283
83	12	900	100	0	500	0.3	90.7112
84	12	900	100	0	500	0.35	91.3914
85	12	900	100	0	500	0.4	90.1671
86	12	900	100	0	500	0.45	89.1816
87	12	900	100	0	500	0.5	89.7518
88	12	900	100	0	1000	0.0	92.1029
89	12	900	100	0	1000	0.05	93.7252
90	12	900	100	0	1000	0.1	94.2261
91	12	900	100	0	1000	0.15	92.8085
92	12	900	100	0	1000	0.2	93.3787
93	12	900	100	0	1000	0.25	92.0904
94	12	900	100	0	1000	0.3	90.9398
95	12	900	100	0	1000	0.35	91.1465
96	12	900	100	0	1000	0.4	88.35
97	12	900	100	0	1000	0.45	89.8277
98	12	900	100	0	1000	0.5	89.2098
99	12	900	100	0	2000	0.0	84.9416
100	12	900	100	0	2000	0.05	92.4044
101	12	900	100	0	2000	0.1	92.5211
102	12	900	100	0	2000	0.15	92.8257
103	12	900	100	0	2000	0.2	93.0335
104	12	900	100	0	2000	0.25	90.9084
105	12	900	100	0	2000	0.3	89.4233
106	12	900	100	0	2000	0.35	88.3402
107	12	900	100	0	2000	0.4	89.9684
108	12	900	100	0	2000	0.45	88.0367
109	12	900	100	0	2000	0.5	90.6401
110	12	900	100	0	3000	0.0	91.8182
111	12	900	100	0	3000	0.05	91.7313
112	12	900	100	0	3000	0.1	92.0665
113	12	900	100	0	3000	0.15	92.4245
114	12	900	100	0	3000	0.2	91.1723
115	12	900	100	0	3000	0.25	92.298
116	12	900	100	0	3000	0.3	90.0284
117	12	900	100	0	3000	0.35	90.3098
118	12	900	100	0	3000	0.4	88.6979
119	12	900	100	0	3000	0.45	89.7737
120	12	900	100	0	3000	0.5	88.4805
121	12	900	100	0	4000	0.0	87.9736
122	12	900	100	0	4000	0.05	93.5336
123	12	900	100	0	4000	0.1	93.1051
124	12	900	100	0	4000	0.15	92.1637
125	12	900	100	0	4000	0.2	91.3516
126	12	900	100	0	4000	0.25	91.5175
