
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	1	5	0.0	33.7292
1	12	900	100	1	5	0.05	54.4344
2	12	900	100	1	5	0.1	34.4763
3	12	900	100	1	5	0.15	53.3812
4	12	900	100	1	5	0.2	48.8687
5	12	900	100	1	5	0.25	13.2712
6	12	900	100	1	5	0.3	66.4852
7	12	900	100	1	5	0.35	57.2769
8	12	900	100	1	5	0.4	38.6635
9	12	900	100	1	5	0.45	66.4852
10	12	900	100	1	5	0.5	53.1565
11	12	900	100	1	15	0.0	63.2569
12	12	900	100	1	15	0.05	63.1364
13	12	900	100	1	15	0.1	65.2896
14	12	900	100	1	15	0.15	64.7884
15	12	900	100	1	15	0.2	65.4264
16	12	900	100	1	15	0.25	63.6973
17	12	900	100	1	15	0.3	65.3575
18	12	900	100	1	15	0.35	62.9678
19	12	900	100	1	15	0.4	62.4634
20	12	900	100	1	15	0.45	63.79
21	12	900	100	1	15	0.5	65.5745
22	12	900	100	1	30	0.0	66.4833
23	12	900	100	1	30	0.05	68.0613
24	12	900	100	1	30	0.1	64.2449
25	12	900	100	1	30	0.15	65.41
26	12	900	100	1	30	0.2	66.4696
27	12	900	100	1	30	0.25	64.9274
28	12	900	100	1	30	0.3	65.5661
29	12	900	100	1	30	0.35	64.7891
30	12	900	100	1	30	0.4	61.4553
31	12	900	100	1	30	0.45	63.2385
32	12	900	100	1	30	0.5	63.753
33	12	900	100	1	50	0.0	69.1092
34	12	900	100	1	50	0.05	63.7959
35	12	900	100	1	50	0.1	65.8696
36	12	900	100	1	50	0.15	65.7761
37	12	900	100	1	50	0.2	67.2853
38	12	900	100	1	50	0.25	65.379
39	12	900	100	1	50	0.3	66.7481
40	12	900	100	1	50	0.35	66.4514
41	12	900	100	1	50	0.4	61.205
42	12	900	100	1	50	0.45	65.4746
43	12	900	100	1	50	0.5	65.2345
44	12	900	100	1	100	0.0	72.7268
45	12	900	100	1	100	0.05	71.4587
46	12	900	100	1	100	0.1	68.6289
47	12	900	100	1	100	0.15	71.13
48	12	900	100	1	100	0.2	65.9978
49	12	900	100	1	100	0.25	67.0004
50	12	900	100	1	100	0.3	67.4608
51	12	900	100	1	100	0.35	67.126
52	12	900	100	1	100	0.4	65.8051
53	12	900	100	1	100	0.45	67.8234
54	12	900	100	1	100	0.5	67.55
55	12	900	100	1	200	0.0	79.5375
56	12	900	100	1	200	0.05	81.1238
57	12	900	100	1	200	0.1	81.6104
58	12	900	100	1	200	0.15	78.0963
59	12	900	100	1	200	0.2	77.2635
60	12	900	100	1	200	0.25	74.9541
61	12	900	100	1	200	0.3	72.3051
62	12	900	100	1	200	0.35	71.3259
63	12	900	100	1	200	0.4	71.9526
64	12	900	100	1	200	0.45	67.8501
65	12	900	100	1	200	0.5	67.9235
66	12	900	100	1	300	0.0	80.5408
67	12	900	100	1	300	0.05	81.7025
68	12	900	100	1	300	0.1	79.4479
69	12	900	100	1	300	0.15	77.8793
70	12	900	100	1	300	0.2	78.2798
71	12	900	100	1	300	0.25	76.6095
72	12	900	100	1	300	0.3	77.3027
73	12	900	100	1	300	0.35	75.4461
74	12	900	100	1	300	0.4	75.7081
75	12	900	100	1	300	0.45	72.6491
76	12	900	100	1	300	0.5	73.234
77	12	900	100	1	500	0.0	84.2169
78	12	900	100	1	500	0.05	80.6933
79	12	900	100	1	500	0.1	80.858
80	12	900	100	1	500	0.15	81.8836
81	12	900	100	1	500	0.2	83.5396
82	12	900	100	1	500	0.25	85.652
83	12	900	100	1	500	0.3	81.9556
84	12	900	100	1	500	0.35	80.7974
85	12	900	100	1	500	0.4	80.3662
86	12	900	100	1	500	0.45	79.5281
87	12	900	100	1	500	0.5	78.629
88	12	900	100	1	1000	0.0	80.5117
89	12	900	100	1	1000	0.05	84.6324
90	12	900	100	1	1000	0.1	88.0134
91	12	900	100	1	1000	0.15	86.0939
92	12	900	100	1	1000	0.2	87.6711
93	12	900	100	1	1000	0.25	86.3448
94	12	900	100	1	1000	0.3	85.2815
95	12	900	100	1	1000	0.35	84.6731
96	12	900	100	1	1000	0.4	87.298
97	12	900	100	1	1000	0.45	83.895
98	12	900	100	1	1000	0.5	84.3729
99	12	900	100	1	2000	0.0	78.6141
100	12	900	100	1	2000	0.05	86.8723
101	12	900	100	1	2000	0.1	85.2764
102	12	900	100	1	2000	0.15	87.4227
103	12	900	100	1	2000	0.2	88.0803
104	12	900	100	1	2000	0.25	87.4656
105	12	900	100	1	2000	0.3	87.9801
106	12	900	100	1	2000	0.35	87.6355
107	12	900	100	1	2000	0.4	86.2635
108	12	900	100	1	2000	0.45	87.1535
109	12	900	100	1	2000	0.5	86.354
110	12	900	100	1	3000	0.0	79.2628
111	12	900	100	1	3000	0.05	84.4882
112	12	900	100	1	3000	0.1	86.0025
113	12	900	100	1	3000	0.15	87.35
114	12	900	100	1	3000	0.2	85.6156
115	12	900	100	1	3000	0.25	85.6742
116	12	900	100	1	3000	0.3	83.7054
117	12	900	100	1	3000	0.35	85.8315
118	12	900	100	1	3000	0.4	86.8631
119	12	900	100	1	3000	0.45	85.4992
120	12	900	100	1	3000	0.5	86.0066
121	12	900	100	1	4000	0.0	77.7047
122	12	900	100	1	4000	0.05	86.3549
123	12	900	100	1	4000	0.1	87.2483
124	12	900	100	1	4000	0.15	86.1398
125	12	900	100	1	4000	0.2	87.7657
