
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	1	1000	0.05	88.4653
1	12	900	100	1	1000	0.05	87.6669
2	12	900	100	1	1000	0.05	87.3809
3	12	900	100	1	1000	0.05	88.9995
4	12	900	100	1	1000	0.05	87.4716
5	12	900	100	1	1000	0.05	90.0465
6	12	900	100	1	1000	0.05	90.1202
7	12	900	100	1	1000	0.05	90.7016
8	12	900	100	1	1000	0.05	89.4105
9	12	900	100	1	1000	0.05	87.065
10	12	900	100	1	1000	0.05	89.3877
11	12	900	100	1	1000	0.05	88.6552
12	12	900	100	1	1000	0.05	89.0326
13	12	900	100	1	1000	0.05	88.2979
14	12	900	100	1	1000	0.05	88.2432
15	12	900	100	1	1000	0.05	88.3397
16	12	900	100	1	1000	0.05	88.2818
17	12	900	100	1	1000	0.05	90.4049
18	12	900	100	1	1000	0.05	86.6864
19	12	900	100	1	1000	0.05	88.4422
20	12	900	100	1	1000	0.05	91.2336
21	12	900	100	1	1000	0.05	87.3044
22	12	900	100	1	1000	0.05	88.5969
23	12	900	100	1	1000	0.05	90.8745
24	12	900	100	1	1000	0.05	86.8942
25	12	900	100	1	1000	0.05	86.9836
26	12	900	100	1	1000	0.05	89.1353
27	12	900	100	1	1000	0.05	88.6134
28	12	900	100	1	1000	0.05	86.0778
29	12	900	100	1	1000	0.05	90.5985
30	12	900	100	1	1000	0.05	92.6608
31	12	900	100	1	1000	0.05	87.946
32	12	900	100	1	1000	0.05	88.2563
33	12	900	100	1	1000	0.05	88.0537
34	12	900	100	1	1000	0.05	88.2957
35	12	900	100	1	1000	0.05	88.61
36	12	900	100	1	1000	0.05	89.0799
37	12	900	100	1	1000	0.05	87.4993
38	12	900	100	1	1000	0.05	87.6159
39	12	900	100	1	1000	0.05	87.8538
40	12	900	100	1	1000	0.05	88.1453
41	12	900	100	1	1000	0.05	86.8872
42	12	900	100	1	1000	0.05	89.8313
43	12	900	100	1	1000	0.05	87.943
44	12	900	100	1	1000	0.05	88.0625
45	12	900	100	1	1000	0.05	87.6186
46	12	900	100	1	1000	0.05	87.9383
47	12	900	100	1	1000	0.05	89.9341
48	12	900	100	1	1000	0.05	86.745
49	12	900	100	1	1000	0.05	88.3784
