
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	1000	0.05	91.2358
1	12	900	100	0	1000	0.05	91.5756
2	12	900	100	0	1000	0.05	92.6938
3	12	900	100	0	1000	0.05	91.7613
4	12	900	100	0	1000	0.05	92.278
5	12	900	100	0	1000	0.05	91.7822
6	12	900	100	0	1000	0.05	91.7051
7	12	900	100	0	1000	0.05	92.05
8	12	900	100	0	1000	0.05	90.8376
9	12	900	100	0	1000	0.05	93.1959
10	12	900	100	0	1000	0.05	91.9287
11	12	900	100	0	1000	0.05	91.4626
12	12	900	100	0	1000	0.05	93.659
13	12	900	100	0	1000	0.05	92.4149
14	12	900	100	0	1000	0.05	91.2679
15	12	900	100	0	1000	0.05	92.1751
16	12	900	100	0	1000	0.05	91.9874
17	12	900	100	0	1000	0.05	93.1259
18	12	900	100	0	1000	0.05	91.3051
19	12	900	100	0	1000	0.05	92.0785
20	12	900	100	0	1000	0.05	93.0865
21	12	900	100	0	1000	0.05	91.7285
22	12	900	100	0	1000	0.05	92.1069
23	12	900	100	0	1000	0.05	91.6811
24	12	900	100	0	1000	0.05	92.2584
25	12	900	100	0	1000	0.05	91.9491
26	12	900	100	0	1000	0.05	93.638
27	12	900	100	0	1000	0.05	92.7322
28	12	900	100	0	1000	0.05	92.5167
29	12	900	100	0	1000	0.05	91.7023
30	12	900	100	0	1000	0.05	93.8001
31	12	900	100	0	1000	0.05	92.589
32	12	900	100	0	1000	0.05	92.528
33	12	900	100	0	1000	0.05	92.603
34	12	900	100	0	1000	0.05	91.3711
35	12	900	100	0	1000	0.05	91.6399
36	12	900	100	0	1000	0.05	91.6051
37	12	900	100	0	1000	0.05	92.6619
38	12	900	100	0	1000	0.05	92.5447
39	12	900	100	0	1000	0.05	93.3291
40	12	900	100	0	1000	0.05	91.2278
41	12	900	100	0	1000	0.05	92.3526
42	12	900	100	0	1000	0.05	92.7943
43	12	900	100	0	1000	0.05	92.6879
44	12	900	100	0	1000	0.05	91.6091
45	12	900	100	0	1000	0.05	92.0424
46	12	900	100	0	1000	0.05	92.669
47	12	900	100	0	1000	0.05	91.9983
48	12	900	100	0	1000	0.05	92.6826
49	12	900	100	0	1000	0.05	91.5552
