
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	5	0.0	69.7408
1	12	900	100	0	5	0.05	57.9393
2	12	900	100	0	5	0.1	61.1189
3	12	900	100	0	5	0.15	55.4442
4	12	900	100	0	5	0.2	57.7679
5	12	900	100	0	5	0.25	63.6439
6	12	900	100	0	5	0.3	59.0198
7	12	900	100	0	5	0.35	65.8121
8	12	900	100	0	5	0.4	36.5664
9	12	900	100	0	5	0.45	33.9528
10	12	900	100	0	5	0.5	35.8749
11	12	900	100	0	15	0.0	84.7409
12	12	900	100	0	15	0.05	85.3398
13	12	900	100	0	15	0.1	85.5981
14	12	900	100	0	15	0.15	85.287
15	12	900	100	0	15	0.2	85.0279
16	12	900	100	0	15	0.25	86.103
17	12	900	100	0	15	0.3	86.2616
18	12	900	100	0	15	0.35	83.7126
19	12	900	100	0	15	0.4	84.9637
20	12	900	100	0	15	0.45	85.0822
21	12	900	100	0	15	0.5	79.6496
22	12	900	100	0	30	0.0	89.6621
23	12	900	100	0	30	0.05	88.701
24	12	900	100	0	30	0.1	91.241
25	12	900	100	0	30	0.15	91.4721
26	12	900	100	0	30	0.2	90.4293
27	12	900	100	0	30	0.25	88.7577
28	12	900	100	0	30	0.3	89.3456
29	12	900	100	0	30	0.35	88.5628
30	12	900	100	0	30	0.4	91.6068
31	12	900	100	0	30	0.45	87.6003
32	12	900	100	0	30	0.5	88.6997
33	12	900	100	0	50	0.0	92.4601
34	12	900	100	0	50	0.05	89.9378
35	12	900	100	0	50	0.1	91.7823
36	12	900	100	0	50	0.15	92.5462
37	12	900	100	0	50	0.2	92.5061
38	12	900	100	0	50	0.25	90.0385
39	12	900	100	0	50	0.3	91.2009
40	12	900	100	0	50	0.35	91.9253
41	12	900	100	0	50	0.4	91.9374
42	12	900	100	0	50	0.45	90.9497
43	12	900	100	0	50	0.5	91.5296
44	12	900	100	0	100	0.0	93.0589
45	12	900	100	0	100	0.05	92.134
46	12	900	100	0	100	0.1	92.3058
47	12	900	100	0	100	0.15	93.4689
48	12	900	100	0	100	0.2	93.105
49	12	900	100	0	100	0.25	92.4452
50	12	900	100	0	100	0.3	93.6498
51	12	900	100	0	100	0.35	92.139
52	12	900	100	0	100	0.4	92.9049
53	12	900	100	0	100	0.45	93.3091
54	12	900	100	0	100	0.5	91.6891
55	12	900	100	0	200	0.0	92.2056
56	12	900	100	0	200	0.05	92.2437
57	12	900	100	0	200	0.1	91.0125
58	12	900	100	0	200	0.15	93.0569
59	12	900	100	0	200	0.2	93.4728
60	12	900	100	0	200	0.25	93.6745
61	12	900	100	0	200	0.3	93.6627
62	12	900	100	0	200	0.35	91.9908
63	12	900	100	0	200	0.4	91.1568
64	12	900	100	0	200	0.45	91.3889
65	12	900	100	0	200	0.5	88.875
66	12	900	100	0	300	0.0	92.2099
67	12	900	100	0	300	0.05	92.7819
68	12	900	100	0	300	0.1	94.1875
69	12	900	100	0	300	0.15	94.1817
70	12	900	100	0	300	0.2	93.3606
71	12	900	100	0	300	0.25	93.3577
72	12	900	100	0	300	0.3	92.5137
73	12	900	100	0	300	0.35	91.027
74	12	900	100	0	300	0.4	92.1986
75	12	900	100	0	300	0.45	90.259
76	12	900	100	0	300	0.5	89.1909
77	12	900	100	0	500	0.0	91.5607
78	12	900	100	0	500	0.05	94.1819
79	12	900	100	0	500	0.1	93.8206
80	12	900	100	0	500	0.15	93.1731
81	12	900	100	0	500	0.2	93.1441
82	12	900	100	0	500	0.25	93.2518
83	12	900	100	0	500	0.3	91.7701
84	12	900	100	0	500	0.35	90.7314
85	12	900	100	0	500	0.4	90.5814
86	12	900	100	0	500	0.45	90.7593
87	12	900	100	0	500	0.5	88.6545
88	12	900	100	0	1000	0.0	89.9153
89	12	900	100	0	1000	0.05	91.9573
90	12	900	100	0	1000	0.1	92.0806
91	12	900	100	0	1000	0.15	94.0651
92	12	900	100	0	1000	0.2	91.9367
93	12	900	100	0	1000	0.25	92.5025
94	12	900	100	0	1000	0.3	91.0157
95	12	900	100	0	1000	0.35	91.2123
96	12	900	100	0	1000	0.4	90.9249
97	12	900	100	0	1000	0.45	88.5647
98	12	900	100	0	1000	0.5	87.5431
99	12	900	100	0	2000	0.0	88.9771
100	12	900	100	0	2000	0.05	92.267
101	12	900	100	0	2000	0.1	92.4937
102	12	900	100	0	2000	0.15	93.3635
103	12	900	100	0	2000	0.2	91.6034
104	12	900	100	0	2000	0.25	91.9457
105	12	900	100	0	2000	0.3	90.7934
106	12	900	100	0	2000	0.35	90.3435
107	12	900	100	0	2000	0.4	87.9417
108	12	900	100	0	2000	0.45	88.9182
109	12	900	100	0	2000	0.5	88.2304
110	12	900	100	0	3000	0.0	86.4522
111	12	900	100	0	3000	0.05	92.5142
112	12	900	100	0	3000	0.1	93.1596
113	12	900	100	0	3000	0.15	92.8263
114	12	900	100	0	3000	0.2	92.1075
115	12	900	100	0	3000	0.25	92.2944
116	12	900	100	0	3000	0.3	90.0569
117	12	900	100	0	3000	0.35	90.0493
118	12	900	100	0	3000	0.4	90.8639
119	12	900	100	0	3000	0.45	91.2943
120	12	900	100	0	3000	0.5	85.7944
121	12	900	100	0	4000	0.0	92.5783
122	12	900	100	0	4000	0.05	91.7057
123	12	900	100	0	4000	0.1	93.3791
124	12	900	100	0	4000	0.15	92.4996
125	12	900	100	0	4000	0.2	92.9278
126	12	900	100	0	4000	0.25	92.0255
127	12	900	100	0	4000	0.3	89.8905
128	12	900	100	0	4000	0.35	90.3807
129	12	900	100	0	4000	0.4	88.2385
130	12	900	100	0	4000	0.45	90.7775
131	12	900	100	0	4000	0.5	89.0075
132	12	900	100	0	6000	0.0	80.0625
133	12	900	100	0	6000	0.05	93.0588
134	12	900	100	0	6000	0.1	93.2796
135	12	900	100	0	6000	0.15	92.9646
136	12	900	100	0	6000	0.2	93.1739
137	12	900	100	0	6000	0.25	91.8304
138	12	900	100	0	6000	0.3	91.5869
139	12	900	100	0	6000	0.35	90.644
140	12	900	100	0	6000	0.4	87.5124
141	12	900	100	0	6000	0.45	88.2267
142	12	900	100	0	6000	0.5	88.4894
143	12	900	100	0	8000	0.0	86.1687
144	12	900	100	0	8000	0.05	91.9143
145	12	900	100	0	8000	0.1	92.5378
146	12	900	100	0	8000	0.15	92.9794
147	12	900	100	0	8000	0.2	92.4986
148	12	900	100	0	8000	0.25	90.6464
149	12	900	100	0	8000	0.3	91.06
150	12	900	100	0	8000	0.35	89.1393
151	12	900	100	0	8000	0.4	89.0961
152	12	900	100	0	8000	0.45	87.787
153	12	900	100	0	8000	0.5	88.6149
