
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	1	5	0.0	62.154
1	12	900	100	1	5	0.05	54.7675
2	12	900	100	1	5	0.1	22.6701
3	12	900	100	1	5	0.15	62.6685
4	12	900	100	1	5	0.2	66.4852
5	12	900	100	1	5	0.25	38.1701
6	12	900	100	1	5	0.3	49.3981
7	12	900	100	1	5	0.35	65.9267
8	12	900	100	1	5	0.4	 9.9053
9	12	900	100	1	5	0.45	57.5748
10	12	900	100	1	5	0.5	57.0423
11	12	900	100	1	15	0.0	65.4804
12	12	900	100	1	15	0.05	67.2579
13	12	900	100	1	15	0.1	63.609
14	12	900	100	1	15	0.15	63.441
15	12	900	100	1	15	0.2	65.5354
16	12	900	100	1	15	0.25	64.8846
17	12	900	100	1	15	0.3	62.7099
18	12	900	100	1	15	0.35	65.2211
19	12	900	100	1	15	0.4	64.2641
20	12	900	100	1	15	0.45	65.4792
21	12	900	100	1	15	0.5	64.3339
22	12	900	100	1	30	0.0	65.5637
23	12	900	100	1	30	0.05	65.6413
24	12	900	100	1	30	0.1	64.2154
25	12	900	100	1	30	0.15	67.1895
26	12	900	100	1	30	0.2	64.8293
27	12	900	100	1	30	0.25	63.9933
28	12	900	100	1	30	0.3	66.8298
29	12	900	100	1	30	0.35	64.9151
30	12	900	100	1	30	0.4	65.5344
31	12	900	100	1	30	0.45	65.4418
32	12	900	100	1	30	0.5	61.5673
33	12	900	100	1	50	0.0	68.8703
34	12	900	100	1	50	0.05	68.4224
35	12	900	100	1	50	0.1	66.4064
36	12	900	100	1	50	0.15	66.0121
37	12	900	100	1	50	0.2	66.844
38	12	900	100	1	50	0.25	66.2259
39	12	900	100	1	50	0.3	64.1942
40	12	900	100	1	50	0.35	64.9276
41	12	900	100	1	50	0.4	63.4479
42	12	900	100	1	50	0.45	68.1777
43	12	900	100	1	50	0.5	65.8274
44	12	900	100	1	100	0.0	75.4951
45	12	900	100	1	100	0.05	72.4765
46	12	900	100	1	100	0.1	75.3846
47	12	900	100	1	100	0.15	73.4796
48	12	900	100	1	100	0.2	70.8903
49	12	900	100	1	100	0.25	68.744
50	12	900	100	1	100	0.3	69.9869
51	12	900	100	1	100	0.35	66.3542
52	12	900	100	1	100	0.4	64.14
53	12	900	100	1	100	0.45	67.5163
54	12	900	100	1	100	0.5	68.3263
55	12	900	100	1	200	0.0	81.5654
56	12	900	100	1	200	0.05	83.0688
57	12	900	100	1	200	0.1	80.6649
58	12	900	100	1	200	0.15	79.499
59	12	900	100	1	200	0.2	81.4447
60	12	900	100	1	200	0.25	79.215
61	12	900	100	1	200	0.3	80.3307
62	12	900	100	1	200	0.35	77.3207
63	12	900	100	1	200	0.4	73.7355
64	12	900	100	1	200	0.45	76.6323
65	12	900	100	1	200	0.5	73.4257
66	12	900	100	1	300	0.0	80.2223
67	12	900	100	1	300	0.05	84.2979
68	12	900	100	1	300	0.1	85.0508
69	12	900	100	1	300	0.15	84.0618
70	12	900	100	1	300	0.2	84.1754
71	12	900	100	1	300	0.25	82.195
72	12	900	100	1	300	0.3	81.3118
73	12	900	100	1	300	0.35	81.3689
74	12	900	100	1	300	0.4	80.1268
75	12	900	100	1	300	0.45	75.9492
76	12	900	100	1	300	0.5	75.6467
77	12	900	100	1	500	0.0	85.5967
78	12	900	100	1	500	0.05	86.0707
79	12	900	100	1	500	0.1	87.5035
80	12	900	100	1	500	0.15	83.8635
81	12	900	100	1	500	0.2	86.5017
82	12	900	100	1	500	0.25	87.982
83	12	900	100	1	500	0.3	83.7808
84	12	900	100	1	500	0.35	85.3728
85	12	900	100	1	500	0.4	85.1163
86	12	900	100	1	500	0.45	83.2511
87	12	900	100	1	500	0.5	83.3953
88	12	900	100	1	1000	0.0	86.4021
89	12	900	100	1	1000	0.05	84.4674
90	12	900	100	1	1000	0.1	87.2632
91	12	900	100	1	1000	0.15	87.6807
92	12	900	100	1	1000	0.2	91.988
93	12	900	100	1	1000	0.25	90.2184
94	12	900	100	1	1000	0.3	89.1454
95	12	900	100	1	1000	0.35	90.038
96	12	900	100	1	1000	0.4	88.4606
97	12	900	100	1	1000	0.45	87.2608
98	12	900	100	1	1000	0.5	85.6421
99	12	900	100	1	2000	0.0	84.7396
100	12	900	100	1	2000	0.05	85.6153
101	12	900	100	1	2000	0.1	87.8153
102	12	900	100	1	2000	0.15	86.4561
103	12	900	100	1	2000	0.2	88.7829
104	12	900	100	1	2000	0.25	87.8455
105	12	900	100	1	2000	0.3	91.2478
106	12	900	100	1	2000	0.35	89.2231
107	12	900	100	1	2000	0.4	90.0815
108	12	900	100	1	2000	0.45	88.5776
109	12	900	100	1	2000	0.5	89.0262
110	12	900	100	1	3000	0.0	82.621
111	12	900	100	1	3000	0.05	87.6912
112	12	900	100	1	3000	0.1	87.7977
113	12	900	100	1	3000	0.15	88.1178
114	12	900	100	1	3000	0.2	89.2856
115	12	900	100	1	3000	0.25	88.0786
116	12	900	100	1	3000	0.3	89.6193
117	12	900	100	1	3000	0.35	87.5807
118	12	900	100	1	3000	0.4	87.6414
119	12	900	100	1	3000	0.45	88.8099
120	12	900	100	1	3000	0.5	89.2029
121	12	900	100	1	4000	0.0	79.4294
122	12	900	100	1	4000	0.05	86.9049
