
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	5	0.0	26.9925
1	12	900	100	0	5	0.05	20.3161
2	12	900	100	0	5	0.1	19.4242
3	12	900	100	0	5	0.15	18.6466
4	12	900	100	0	5	0.2	20.6283
5	12	900	100	0	5	0.25	20.8313
6	12	900	100	0	5	0.3	18.6466
7	12	900	100	0	5	0.35	21.2145
8	12	900	100	0	5	0.4	18.6466
9	12	900	100	0	5	0.45	18.6466
10	12	900	100	0	5	0.5	18.6466
11	12	900	100	0	15	0.0	83.8443
12	12	900	100	0	15	0.05	85.9413
13	12	900	100	0	15	0.1	86.9054
14	12	900	100	0	15	0.15	86.2101
15	12	900	100	0	15	0.2	85.591
16	12	900	100	0	15	0.25	84.2718
17	12	900	100	0	15	0.3	84.1485
18	12	900	100	0	15	0.35	82.5212
19	12	900	100	0	15	0.4	77.3939
20	12	900	100	0	15	0.45	81.1114
21	12	900	100	0	15	0.5	74.8188
22	12	900	100	0	30	0.0	92.5405
23	12	900	100	0	30	0.05	88.5863
24	12	900	100	0	30	0.1	91.3413
25	12	900	100	0	30	0.15	92.2096
26	12	900	100	0	30	0.2	90.5634
27	12	900	100	0	30	0.25	91.3511
28	12	900	100	0	30	0.3	91.9264
29	12	900	100	0	30	0.35	89.4981
30	12	900	100	0	30	0.4	90.1013
31	12	900	100	0	30	0.45	89.9411
32	12	900	100	0	30	0.5	88.2803
33	12	900	100	0	50	0.0	92.7711
34	12	900	100	0	50	0.05	92.3919
35	12	900	100	0	50	0.1	91.5883
36	12	900	100	0	50	0.15	92.3319
37	12	900	100	0	50	0.2	91.7188
38	12	900	100	0	50	0.25	92.9055
39	12	900	100	0	50	0.3	91.9484
40	12	900	100	0	50	0.35	91.4294
41	12	900	100	0	50	0.4	93.3622
42	12	900	100	0	50	0.45	92.2229
43	12	900	100	0	50	0.5	90.8613
44	12	900	100	0	100	0.0	92.2478
45	12	900	100	0	100	0.05	92.4587
46	12	900	100	0	100	0.1	94.0967
47	12	900	100	0	100	0.15	94.5696
48	12	900	100	0	100	0.2	92.9755
49	12	900	100	0	100	0.25	94.0833
50	12	900	100	0	100	0.3	94.1319
51	12	900	100	0	100	0.35	93.6686
52	12	900	100	0	100	0.4	92.4225
53	12	900	100	0	100	0.45	93.7004
54	12	900	100	0	100	0.5	92.5549
55	12	900	100	0	200	0.0	89.3908
56	12	900	100	0	200	0.05	94.6106
57	12	900	100	0	200	0.1	94.2697
58	12	900	100	0	200	0.15	94.6753
59	12	900	100	0	200	0.2	94.4623
60	12	900	100	0	200	0.25	93.1926
61	12	900	100	0	200	0.3	93.6255
62	12	900	100	0	200	0.35	92.7682
63	12	900	100	0	200	0.4	92.9159
64	12	900	100	0	200	0.45	93.652
65	12	900	100	0	200	0.5	92.8846
66	12	900	100	0	300	0.0	91.6116
67	12	900	100	0	300	0.05	94.2244
68	12	900	100	0	300	0.1	94.0776
69	12	900	100	0	300	0.15	94.3923
70	12	900	100	0	300	0.2	93.9294
71	12	900	100	0	300	0.25	93.9859
72	12	900	100	0	300	0.3	94.1818
73	12	900	100	0	300	0.35	93.959
74	12	900	100	0	300	0.4	94.0526
75	12	900	100	0	300	0.45	92.5877
76	12	900	100	0	300	0.5	91.9677
77	12	900	100	0	500	0.0	92.4738
78	12	900	100	0	500	0.05	94.6252
79	12	900	100	0	500	0.1	94.4053
80	12	900	100	0	500	0.15	93.9931
81	12	900	100	0	500	0.2	93.3209
82	12	900	100	0	500	0.25	94.2714
83	12	900	100	0	500	0.3	94.5058
84	12	900	100	0	500	0.35	93.0797
85	12	900	100	0	500	0.4	93.8422
86	12	900	100	0	500	0.45	93.7842
87	12	900	100	0	500	0.5	91.2313
88	12	900	100	0	1000	0.0	93.0603
89	12	900	100	0	1000	0.05	94.1347
90	12	900	100	0	1000	0.1	93.1096
91	12	900	100	0	1000	0.15	93.9109
92	12	900	100	0	1000	0.2	94.8926
93	12	900	100	0	1000	0.25	94.881
94	12	900	100	0	1000	0.3	93.6584
95	12	900	100	0	1000	0.35	93.7027
96	12	900	100	0	1000	0.4	94.0096
97	12	900	100	0	1000	0.45	92.7335
98	12	900	100	0	1000	0.5	92.8111
99	12	900	100	0	2000	0.0	90.8298
100	12	900	100	0	2000	0.05	93.6547
101	12	900	100	0	2000	0.1	93.4142
102	12	900	100	0	2000	0.15	93.5463
103	12	900	100	0	2000	0.2	93.2733
104	12	900	100	0	2000	0.25	94.4594
105	12	900	100	0	2000	0.3	92.181
106	12	900	100	0	2000	0.35	94.6364
107	12	900	100	0	2000	0.4	93.0409
108	12	900	100	0	2000	0.45	92.4199
109	12	900	100	0	2000	0.5	92.1886
110	12	900	100	0	3000	0.0	91.3972
111	12	900	100	0	3000	0.05	94.0584
112	12	900	100	0	3000	0.1	93.3463
113	12	900	100	0	3000	0.15	93.8281
114	12	900	100	0	3000	0.2	92.7013
115	12	900	100	0	3000	0.25	93.3271
116	12	900	100	0	3000	0.3	93.7634
117	12	900	100	0	3000	0.35	93.4921
118	12	900	100	0	3000	0.4	93.0508
119	12	900	100	0	3000	0.45	93.2839
120	12	900	100	0	3000	0.5	93.0219
121	12	900	100	0	4000	0.0	90.137
122	12	900	100	0	4000	0.05	93.6631
123	12	900	100	0	4000	0.1	93.7006
124	12	900	100	0	4000	0.15	93.4418
