
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	5	0.0	66.1818
1	12	900	100	0	5	0.05	63.0588
2	12	900	100	0	5	0.1	68.799
3	12	900	100	0	5	0.15	68.7082
4	12	900	100	0	5	0.2	67.4012
5	12	900	100	0	5	0.25	58.1331
6	12	900	100	0	5	0.3	67.5196
7	12	900	100	0	5	0.35	56.536
8	12	900	100	0	5	0.4	41.5044
9	12	900	100	0	5	0.45	53.4074
10	12	900	100	0	5	0.5	37.1916
11	12	900	100	0	15	0.0	84.4643
12	12	900	100	0	15	0.05	87.2831
13	12	900	100	0	15	0.1	87.0479
14	12	900	100	0	15	0.15	87.2356
15	12	900	100	0	15	0.2	85.3525
16	12	900	100	0	15	0.25	86.2492
17	12	900	100	0	15	0.3	83.8027
18	12	900	100	0	15	0.35	84.5208
19	12	900	100	0	15	0.4	82.6061
20	12	900	100	0	15	0.45	81.6504
21	12	900	100	0	15	0.5	82.7623
22	12	900	100	0	30	0.0	90.8007
23	12	900	100	0	30	0.05	89.6198
24	12	900	100	0	30	0.1	91.5191
25	12	900	100	0	30	0.15	92.2917
26	12	900	100	0	30	0.2	91.4739
27	12	900	100	0	30	0.25	91.1693
28	12	900	100	0	30	0.3	90.2729
29	12	900	100	0	30	0.35	89.3477
30	12	900	100	0	30	0.4	90.8421
31	12	900	100	0	30	0.45	90.4114
32	12	900	100	0	30	0.5	88.531
33	12	900	100	0	50	0.0	91.0876
34	12	900	100	0	50	0.05	92.753
35	12	900	100	0	50	0.1	93.2383
36	12	900	100	0	50	0.15	92.0158
37	12	900	100	0	50	0.2	91.5016
38	12	900	100	0	50	0.25	93.4422
39	12	900	100	0	50	0.3	92.9611
40	12	900	100	0	50	0.35	91.2446
41	12	900	100	0	50	0.4	91.22
42	12	900	100	0	50	0.45	88.4791
43	12	900	100	0	50	0.5	90.3314
44	12	900	100	0	100	0.0	92.1264
45	12	900	100	0	100	0.05	93.8378
46	12	900	100	0	100	0.1	93.1993
47	12	900	100	0	100	0.15	92.9398
48	12	900	100	0	100	0.2	93.2439
49	12	900	100	0	100	0.25	92.7181
50	12	900	100	0	100	0.3	93.2649
51	12	900	100	0	100	0.35	94.1078
52	12	900	100	0	100	0.4	92.8589
53	12	900	100	0	100	0.45	93.122
54	12	900	100	0	100	0.5	91.6748
55	12	900	100	0	200	0.0	90.3941
56	12	900	100	0	200	0.05	93.3182
57	12	900	100	0	200	0.1	93.2518
58	12	900	100	0	200	0.15	93.3086
59	12	900	100	0	200	0.2	92.9062
60	12	900	100	0	200	0.25	93.6513
61	12	900	100	0	200	0.3	92.5344
62	12	900	100	0	200	0.35	92.3108
63	12	900	100	0	200	0.4	92.7757
64	12	900	100	0	200	0.45	91.8545
65	12	900	100	0	200	0.5	93.5988
66	12	900	100	0	300	0.0	92.4444
67	12	900	100	0	300	0.05	92.9318
68	12	900	100	0	300	0.1	93.346
69	12	900	100	0	300	0.15	92.0728
70	12	900	100	0	300	0.2	93.1142
71	12	900	100	0	300	0.25	94.142
72	12	900	100	0	300	0.3	92.6181
73	12	900	100	0	300	0.35	92.7636
74	12	900	100	0	300	0.4	93.5532
75	12	900	100	0	300	0.45	91.9965
