
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	1000	0.05	93.726
1	12	900	100	0	1000	0.05	93.1923
2	12	900	100	0	1000	0.05	93.9542
3	12	900	100	0	1000	0.05	93.7039
4	12	900	100	0	1000	0.05	93.9497
5	12	900	100	0	1000	0.05	93.6121
6	12	900	100	0	1000	0.05	93.2619
7	12	900	100	0	1000	0.05	93.4708
8	12	900	100	0	1000	0.05	93.7414
9	12	900	100	0	1000	0.05	93.6563
10	12	900	100	0	1000	0.05	93.5237
11	12	900	100	0	1000	0.05	93.5171
12	12	900	100	0	1000	0.05	93.4155
13	12	900	100	0	1000	0.05	93.5231
14	12	900	100	0	1000	0.05	93.2673
15	12	900	100	0	1000	0.05	93.014
16	12	900	100	0	1000	0.05	93.6329
17	12	900	100	0	1000	0.05	92.849
18	12	900	100	0	1000	0.05	93.7068
19	12	900	100	0	1000	0.05	93.342
20	12	900	100	0	1000	0.05	93.3931
21	12	900	100	0	1000	0.05	93.7192
22	12	900	100	0	1000	0.05	94.2495
23	12	900	100	0	1000	0.05	93.1927
24	12	900	100	0	1000	0.05	92.8529
25	12	900	100	0	1000	0.05	93.4277
26	12	900	100	0	1000	0.05	93.4853
27	12	900	100	0	1000	0.05	94.0169
28	12	900	100	0	1000	0.05	93.549
29	12	900	100	0	1000	0.05	93.7826
30	12	900	100	0	1000	0.05	93.0972
31	12	900	100	0	1000	0.05	92.9503
32	12	900	100	0	1000	0.05	92.6026
33	12	900	100	0	1000	0.05	93.5237
34	12	900	100	0	1000	0.05	93.109
35	12	900	100	0	1000	0.05	93.4017
36	12	900	100	0	1000	0.05	93.091
37	12	900	100	0	1000	0.05	93.452
38	12	900	100	0	1000	0.05	93.1232
39	12	900	100	0	1000	0.05	93.9461
40	12	900	100	0	1000	0.05	94.2277
41	12	900	100	0	1000	0.05	93.739
42	12	900	100	0	1000	0.05	93.5162
43	12	900	100	0	1000	0.05	93.1031
44	12	900	100	0	1000	0.05	94.0147
45	12	900	100	0	1000	0.05	92.6487
46	12	900	100	0	1000	0.05	93.1441
47	12	900	100	0	1000	0.05	92.8116
48	12	900	100	0	1000	0.05	93.247
49	12	900	100	0	1000	0.05	93.4276
