
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	1	1000	0.05	95.3114
1	12	900	100	1	1000	0.05	93.8509
2	12	900	100	1	1000	0.05	95.1809
3	12	900	100	1	1000	0.05	94.984
4	12	900	100	1	1000	0.05	93.8865
5	12	900	100	1	1000	0.05	99.4597
6	12	900	100	1	1000	0.05	94.4399
7	12	900	100	1	1000	0.05	94.2536
8	12	900	100	1	1000	0.05	97.2205
9	12	900	100	1	1000	0.05	96.8983
10	12	900	100	1	1000	0.05	94.7203
11	12	900	100	1	1000	0.05	95.5969
12	12	900	100	1	1000	0.05	97.2149
13	12	900	100	1	1000	0.05	94.335
14	12	900	100	1	1000	0.05	96.7879
15	12	900	100	1	1000	0.05	96.9425
16	12	900	100	1	1000	0.05	95.3618
17	12	900	100	1	1000	0.05	97.8267
18	12	900	100	1	1000	0.05	96.0435
19	12	900	100	1	1000	0.05	95.1166
20	12	900	100	1	1000	0.05	93.1913
21	12	900	100	1	1000	0.05	99.413
22	12	900	100	1	1000	0.05	96.2028
23	12	900	100	1	1000	0.05	94.3095
24	12	900	100	1	1000	0.05	95.555
25	12	900	100	1	1000	0.05	94.8021
26	12	900	100	1	1000	0.05	97.2082
27	12	900	100	1	1000	0.05	95.9921
28	12	900	100	1	1000	0.05	92.2502
29	12	900	100	1	1000	0.05	94.1684
30	12	900	100	1	1000	0.05	95.8287
31	12	900	100	1	1000	0.05	95.7116
32	12	900	100	1	1000	0.05	96.9607
33	12	900	100	1	1000	0.05	95.4165
34	12	900	100	1	1000	0.05	91.9351
35	12	900	100	1	1000	0.05	94.328
36	12	900	100	1	1000	0.05	98.5501
37	12	900	100	1	1000	0.05	94.8251
38	12	900	100	1	1000	0.05	95.4873
39	12	900	100	1	1000	0.05	96.4911
40	12	900	100	1	1000	0.05	98.1705
41	12	900	100	1	1000	0.05	95.4547
42	12	900	100	1	1000	0.05	95.6263
43	12	900	100	1	1000	0.05	94.296
44	12	900	100	1	1000	0.05	95.9834
45	12	900	100	1	1000	0.05	99.7339
46	12	900	100	1	1000	0.05	95.8914
47	12	900	100	1	1000	0.05	94.3249
48	12	900	100	1	1000	0.05	97.1369
49	12	900	100	1	1000	0.05	96.7377
