
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	1000	0.05	93.0205
1	12	900	100	0	1000	0.05	91.9291
2	12	900	100	0	1000	0.05	93.1682
3	12	900	100	0	1000	0.05	91.801
4	12	900	100	0	1000	0.05	92.7868
5	12	900	100	0	1000	0.05	91.1941
6	12	900	100	0	1000	0.05	93.0349
7	12	900	100	0	1000	0.05	93.6672
8	12	900	100	0	1000	0.05	93.2424
9	12	900	100	0	1000	0.05	92.0193
10	12	900	100	0	1000	0.05	92.4139
11	12	900	100	0	1000	0.05	92.6325
12	12	900	100	0	1000	0.05	93.1314
13	12	900	100	0	1000	0.05	93.0401
14	12	900	100	0	1000	0.05	92.4168
15	12	900	100	0	1000	0.05	92.466
16	12	900	100	0	1000	0.05	93.2643
17	12	900	100	0	1000	0.05	93.1689
18	12	900	100	0	1000	0.05	92.893
19	12	900	100	0	1000	0.05	92.7482
20	12	900	100	0	1000	0.05	93.0515
21	12	900	100	0	1000	0.05	92.3367
22	12	900	100	0	1000	0.05	93.6201
23	12	900	100	0	1000	0.05	94.2065
24	12	900	100	0	1000	0.05	92.4779
25	12	900	100	0	1000	0.05	91.5987
26	12	900	100	0	1000	0.05	92.8932
27	12	900	100	0	1000	0.05	92.8609
28	12	900	100	0	1000	0.05	91.9591
29	12	900	100	0	1000	0.05	92.1047
30	12	900	100	0	1000	0.05	92.7882
31	12	900	100	0	1000	0.05	92.5436
32	12	900	100	0	1000	0.05	92.9363
33	12	900	100	0	1000	0.05	93.2964
34	12	900	100	0	1000	0.05	92.769
35	12	900	100	0	1000	0.05	91.9316
36	12	900	100	0	1000	0.05	92.46
37	12	900	100	0	1000	0.05	93.1961
38	12	900	100	0	1000	0.05	92.5406
39	12	900	100	0	1000	0.05	92.9581
40	12	900	100	0	1000	0.05	92.1247
41	12	900	100	0	1000	0.05	92.4793
42	12	900	100	0	1000	0.05	92.6671
43	12	900	100	0	1000	0.05	93.903
44	12	900	100	0	1000	0.05	93.6554
45	12	900	100	0	1000	0.05	93.3141
46	12	900	100	0	1000	0.05	93.1513
47	12	900	100	0	1000	0.05	93.1214
48	12	900	100	0	1000	0.05	93.4281
49	12	900	100	0	1000	0.05	91.7803
