
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	1000	0.05	83.315
1	12	900	100	0	1000	0.05	86.1024
2	12	900	100	0	1000	0.05	82.5523
3	12	900	100	0	1000	0.05	86.2856
4	12	900	100	0	1000	0.05	82.1074
5	12	900	100	0	1000	0.05	90.6868
6	12	900	100	0	1000	0.05	87.0517
7	12	900	100	0	1000	0.05	84.0884
8	12	900	100	0	1000	0.05	65.5302
9	12	900	100	0	1000	0.05	87.3124
10	12	900	100	0	1000	0.05	81.6645
11	12	900	100	0	1000	0.05	84.1486
12	12	900	100	0	1000	0.05	90.6884
13	12	900	100	0	1000	0.05	83.2499
14	12	900	100	0	1000	0.05	82.3063
15	12	900	100	0	1000	0.05	87.9786
16	12	900	100	0	1000	0.05	93.1706
17	12	900	100	0	1000	0.05	89.5848
18	12	900	100	0	1000	0.05	92.6791
19	12	900	100	0	1000	0.05	85.5484
20	12	900	100	0	1000	0.05	81.9714
21	12	900	100	0	1000	0.05	88.5141
22	12	900	100	0	1000	0.05	82.5621
23	12	900	100	0	1000	0.05	84.2097
24	12	900	100	0	1000	0.05	78.516
25	12	900	100	0	1000	0.05	82.2505
26	12	900	100	0	1000	0.05	89.1427
27	12	900	100	0	1000	0.05	87.7238
28	12	900	100	0	1000	0.05	84.9906
29	12	900	100	0	1000	0.05	92.9789
30	12	900	100	0	1000	0.05	91.9096
31	12	900	100	0	1000	0.05	84.5583
32	12	900	100	0	1000	0.05	88.219
33	12	900	100	0	1000	0.05	88.7339
34	12	900	100	0	1000	0.05	79.0533
35	12	900	100	0	1000	0.05	79.8225
36	12	900	100	0	1000	0.05	89.8053
37	12	900	100	0	1000	0.05	87.1963
38	12	900	100	0	1000	0.05	90.801
39	12	900	100	0	1000	0.05	87.707
40	12	900	100	0	1000	0.05	82.4704
41	12	900	100	0	1000	0.05	81.0628
42	12	900	100	0	1000	0.05	88.4713
43	12	900	100	0	1000	0.05	85.9661
44	12	900	100	0	1000	0.05	86.7587
45	12	900	100	0	1000	0.05	90.7345
46	12	900	100	0	1000	0.05	93.8566
47	12	900	100	0	1000	0.05	83.9913
48	12	900	100	0	1000	0.05	90.8005
49	12	900	100	0	1000	0.05	88.3973
