
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	1000	0.05	91.6434
1	12	900	100	0	1000	0.05	92.6106
2	12	900	100	0	1000	0.05	91.9769
3	12	900	100	0	1000	0.05	92.4627
4	12	900	100	0	1000	0.05	92.6549
5	12	900	100	0	1000	0.05	92.4799
6	12	900	100	0	1000	0.05	93.0427
7	12	900	100	0	1000	0.05	92.6982
8	12	900	100	0	1000	0.05	92.325
9	12	900	100	0	1000	0.05	92.6131
10	12	900	100	0	1000	0.05	92.2966
11	12	900	100	0	1000	0.05	91.3032
12	12	900	100	0	1000	0.05	92.6781
13	12	900	100	0	1000	0.05	91.6356
14	12	900	100	0	1000	0.05	91.5605
15	12	900	100	0	1000	0.05	90.6022
16	12	900	100	0	1000	0.05	92.4264
17	12	900	100	0	1000	0.05	92.6974
18	12	900	100	0	1000	0.05	91.3748
19	12	900	100	0	1000	0.05	92.1985
20	12	900	100	0	1000	0.05	93.1173
21	12	900	100	0	1000	0.05	92.2478
22	12	900	100	0	1000	0.05	92.2871
23	12	900	100	0	1000	0.05	92.1196
24	12	900	100	0	1000	0.05	92.2135
25	12	900	100	0	1000	0.05	92.1175
26	12	900	100	0	1000	0.05	93.1724
27	12	900	100	0	1000	0.05	91.8078
28	12	900	100	0	1000	0.05	93.3467
29	12	900	100	0	1000	0.05	91.2608
30	12	900	100	0	1000	0.05	92.9567
31	12	900	100	0	1000	0.05	91.319
32	12	900	100	0	1000	0.05	92.8831
33	12	900	100	0	1000	0.05	93.1031
34	12	900	100	0	1000	0.05	92.34
35	12	900	100	0	1000	0.05	92.2113
36	12	900	100	0	1000	0.05	93.0112
37	12	900	100	0	1000	0.05	92.0843
38	12	900	100	0	1000	0.05	93.1852
39	12	900	100	0	1000	0.05	92.5489
40	12	900	100	0	1000	0.05	92.1712
41	12	900	100	0	1000	0.05	92.5621
42	12	900	100	0	1000	0.05	92.2917
43	12	900	100	0	1000	0.05	92.3561
44	12	900	100	0	1000	0.05	92.8712
45	12	900	100	0	1000	0.05	91.3785
46	12	900	100	0	1000	0.05	91.9843
47	12	900	100	0	1000	0.05	91.1547
48	12	900	100	0	1000	0.05	92.7272
49	12	900	100	0	1000	0.05	91.5875
