
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	1000	0.05	92.5826
1	12	900	100	0	1000	0.05	92.817
2	12	900	100	0	1000	0.05	93.3395
3	12	900	100	0	1000	0.05	93.3573
4	12	900	100	0	1000	0.05	92.3104
5	12	900	100	0	1000	0.05	91.765
6	12	900	100	0	1000	0.05	91.8468
7	12	900	100	0	1000	0.05	92.8694
8	12	900	100	0	1000	0.05	93.1399
9	12	900	100	0	1000	0.05	92.0247
10	12	900	100	0	1000	0.05	93.082
11	12	900	100	0	1000	0.05	91.4928
12	12	900	100	0	1000	0.05	92.2227
13	12	900	100	0	1000	0.05	92.4443
14	12	900	100	0	1000	0.05	91.6064
15	12	900	100	0	1000	0.05	93.1397
16	12	900	100	0	1000	0.05	92.4141
17	12	900	100	0	1000	0.05	90.8262
18	12	900	100	0	1000	0.05	92.1026
19	12	900	100	0	1000	0.05	91.7127
20	12	900	100	0	1000	0.05	92.2485
21	12	900	100	0	1000	0.05	92.6952
22	12	900	100	0	1000	0.05	92.0403
23	12	900	100	0	1000	0.05	92.9368
24	12	900	100	0	1000	0.05	91.2191
25	12	900	100	0	1000	0.05	93.5474
26	12	900	100	0	1000	0.05	92.0476
27	12	900	100	0	1000	0.05	92.3885
28	12	900	100	0	1000	0.05	92.218
29	12	900	100	0	1000	0.05	93.3336
30	12	900	100	0	1000	0.05	89.8139
31	12	900	100	0	1000	0.05	91.4868
32	12	900	100	0	1000	0.05	91.993
33	12	900	100	0	1000	0.05	93.2302
34	12	900	100	0	1000	0.05	91.252
35	12	900	100	0	1000	0.05	93.1487
36	12	900	100	0	1000	0.05	92.0248
37	12	900	100	0	1000	0.05	91.8367
38	12	900	100	0	1000	0.05	92.3362
39	12	900	100	0	1000	0.05	92.2299
40	12	900	100	0	1000	0.05	92.6662
41	12	900	100	0	1000	0.05	92.1578
42	12	900	100	0	1000	0.05	92.2783
43	12	900	100	0	1000	0.05	92.3702
44	12	900	100	0	1000	0.05	93.1112
45	12	900	100	0	1000	0.05	91.6251
46	12	900	100	0	1000	0.05	91.6024
47	12	900	100	0	1000	0.05	92.7229
48	12	900	100	0	1000	0.05	91.6383
49	12	900	100	0	1000	0.05	91.9803
