
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	1	1000	0.05	87.5719
1	12	900	100	1	1000	0.05	90.9976
2	12	900	100	1	1000	0.05	87.5461
3	12	900	100	1	1000	0.05	87.159
4	12	900	100	1	1000	0.05	87.2205
5	12	900	100	1	1000	0.05	89.5795
6	12	900	100	1	1000	0.05	88.0922
7	12	900	100	1	1000	0.05	88.0409
8	12	900	100	1	1000	0.05	90.1588
9	12	900	100	1	1000	0.05	87.8857
10	12	900	100	1	1000	0.05	88.6975
11	12	900	100	1	1000	0.05	88.8169
12	12	900	100	1	1000	0.05	87.5001
13	12	900	100	1	1000	0.05	90.7932
14	12	900	100	1	1000	0.05	89.5875
15	12	900	100	1	1000	0.05	89.2661
16	12	900	100	1	1000	0.05	87.8449
17	12	900	100	1	1000	0.05	87.3886
18	12	900	100	1	1000	0.05	90.1438
19	12	900	100	1	1000	0.05	89.0693
20	12	900	100	1	1000	0.05	90.6053
21	12	900	100	1	1000	0.05	88.097
22	12	900	100	1	1000	0.05	87.101
23	12	900	100	1	1000	0.05	89.2752
24	12	900	100	1	1000	0.05	91.0265
25	12	900	100	1	1000	0.05	90.7974
26	12	900	100	1	1000	0.05	88.1081
27	12	900	100	1	1000	0.05	90.0914
28	12	900	100	1	1000	0.05	87.9475
29	12	900	100	1	1000	0.05	89.7684
30	12	900	100	1	1000	0.05	91.1064
31	12	900	100	1	1000	0.05	88.6832
32	12	900	100	1	1000	0.05	85.1364
33	12	900	100	1	1000	0.05	89.4414
34	12	900	100	1	1000	0.05	88.9611
35	12	900	100	1	1000	0.05	86.6712
36	12	900	100	1	1000	0.05	92.5396
37	12	900	100	1	1000	0.05	88.345
38	12	900	100	1	1000	0.05	89.9945
39	12	900	100	1	1000	0.05	90.1142
40	12	900	100	1	1000	0.05	87.0106
41	12	900	100	1	1000	0.05	88.8803
42	12	900	100	1	1000	0.05	89.6591
43	12	900	100	1	1000	0.05	88.5372
44	12	900	100	1	1000	0.05	90.0447
45	12	900	100	1	1000	0.05	88.0337
46	12	900	100	1	1000	0.05	90.1339
47	12	900	100	1	1000	0.05	89.2993
48	12	900	100	1	1000	0.05	89.1467
49	12	900	100	1	1000	0.05	88.0921
