
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	0	5	0.0	69.8767
1	12	900	100	0	5	0.05	66.6481
2	12	900	100	0	5	0.1	68.0463
3	12	900	100	0	5	0.15	64.7885
4	12	900	100	0	5	0.2	65.7571
5	12	900	100	0	5	0.25	58.1073
6	12	900	100	0	5	0.3	56.9881
7	12	900	100	0	5	0.35	41.2211
8	12	900	100	0	5	0.4	48.0607
9	12	900	100	0	5	0.45	34.0628
10	12	900	100	0	5	0.5	26.6307
11	12	900	100	0	15	0.0	85.1985
12	12	900	100	0	15	0.05	85.3625
13	12	900	100	0	15	0.1	85.8722
14	12	900	100	0	15	0.15	86.2965
15	12	900	100	0	15	0.2	86.5387
16	12	900	100	0	15	0.25	80.2778
17	12	900	100	0	15	0.3	89.3364
18	12	900	100	0	15	0.35	83.1156
19	12	900	100	0	15	0.4	86.2788
20	12	900	100	0	15	0.45	84.419
21	12	900	100	0	15	0.5	80.2543
22	12	900	100	0	30	0.0	90.5206
23	12	900	100	0	30	0.05	90.8173
24	12	900	100	0	30	0.1	89.683
25	12	900	100	0	30	0.15	91.1773
26	12	900	100	0	30	0.2	92.5354
27	12	900	100	0	30	0.25	90.2181
28	12	900	100	0	30	0.3	90.0752
29	12	900	100	0	30	0.35	89.8069
30	12	900	100	0	30	0.4	89.2627
31	12	900	100	0	30	0.45	89.1484
32	12	900	100	0	30	0.5	88.6538
33	12	900	100	0	50	0.0	91.442
34	12	900	100	0	50	0.05	90.9577
35	12	900	100	0	50	0.1	92.2295
36	12	900	100	0	50	0.15	92.6952
37	12	900	100	0	50	0.2	92.2146
38	12	900	100	0	50	0.25	92.8051
39	12	900	100	0	50	0.3	92.4347
40	12	900	100	0	50	0.35	91.3254
41	12	900	100	0	50	0.4	90.5972
42	12	900	100	0	50	0.45	90.5805
43	12	900	100	0	50	0.5	90.2693
44	12	900	100	0	100	0.0	91.7449
45	12	900	100	0	100	0.05	93.2317
46	12	900	100	0	100	0.1	92.57
47	12	900	100	0	100	0.15	92.5353
48	12	900	100	0	100	0.2	92.645
49	12	900	100	0	100	0.25	93.0158
50	12	900	100	0	100	0.3	91.7495
51	12	900	100	0	100	0.35	91.3485
52	12	900	100	0	100	0.4	92.3627
53	12	900	100	0	100	0.45	92.3911
54	12	900	100	0	100	0.5	91.8438
55	12	900	100	0	200	0.0	90.8563
56	12	900	100	0	200	0.05	93.256
57	12	900	100	0	200	0.1	92.9501
58	12	900	100	0	200	0.15	93.9823
59	12	900	100	0	200	0.2	92.7449
60	12	900	100	0	200	0.25	92.5147
61	12	900	100	0	200	0.3	92.3979
62	12	900	100	0	200	0.35	94.3412
63	12	900	100	0	200	0.4	91.8957
64	12	900	100	0	200	0.45	91.2154
65	12	900	100	0	200	0.5	91.7732
66	12	900	100	0	300	0.0	92.4026
67	12	900	100	0	300	0.05	92.5818
68	12	900	100	0	300	0.1	93.3477
69	12	900	100	0	300	0.15	92.9624
70	12	900	100	0	300	0.2	92.3027
71	12	900	100	0	300	0.25	92.4735
72	12	900	100	0	300	0.3	93.1152
73	12	900	100	0	300	0.35	93.0409
74	12	900	100	0	300	0.4	92.6823
75	12	900	100	0	300	0.45	92.0471
76	12	900	100	0	300	0.5	89.8649
77	12	900	100	0	500	0.0	90.8672
78	12	900	100	0	500	0.05	92.3098
79	12	900	100	0	500	0.1	93.6324
80	12	900	100	0	500	0.15	94.0019
81	12	900	100	0	500	0.2	93.8991
82	12	900	100	0	500	0.25	93.9331
83	12	900	100	0	500	0.3	93.2242
84	12	900	100	0	500	0.35	91.9099
85	12	900	100	0	500	0.4	93.7097
86	12	900	100	0	500	0.45	91.3008
87	12	900	100	0	500	0.5	90.4642
88	12	900	100	0	1000	0.0	92.6289
89	12	900	100	0	1000	0.05	94.6679
90	12	900	100	0	1000	0.1	93.3459
91	12	900	100	0	1000	0.15	93.6827
92	12	900	100	0	1000	0.2	93.475
93	12	900	100	0	1000	0.25	93.3313
94	12	900	100	0	1000	0.3	93.9269
95	12	900	100	0	1000	0.35	92.7686
96	12	900	100	0	1000	0.4	92.0975
97	12	900	100	0	1000	0.45	89.721
98	12	900	100	0	1000	0.5	89.4264
99	12	900	100	0	2000	0.0	87.639
100	12	900	100	0	2000	0.05	93.8553
101	12	900	100	0	2000	0.1	93.4113
102	12	900	100	0	2000	0.15	94.3902
103	12	900	100	0	2000	0.2	92.3759
104	12	900	100	0	2000	0.25	92.751
105	12	900	100	0	2000	0.3	92.6418
106	12	900	100	0	2000	0.35	91.4498
107	12	900	100	0	2000	0.4	91.9534
108	12	900	100	0	2000	0.45	89.9981
109	12	900	100	0	2000	0.5	90.3879
110	12	900	100	0	3000	0.0	92.3341
111	12	900	100	0	3000	0.05	92.7789
112	12	900	100	0	3000	0.1	93.0409
113	12	900	100	0	3000	0.15	94.5102
114	12	900	100	0	3000	0.2	92.7409
115	12	900	100	0	3000	0.25	92.8653
116	12	900	100	0	3000	0.3	93.2285
117	12	900	100	0	3000	0.35	91.3931
118	12	900	100	0	3000	0.4	92.8415
119	12	900	100	0	3000	0.45	90.992
120	12	900	100	0	3000	0.5	90.6342
121	12	900	100	0	4000	0.0	87.4553
122	12	900	100	0	4000	0.05	93.2744
123	12	900	100	0	4000	0.1	93.4455
124	12	900	100	0	4000	0.15	93.1563
125	12	900	100	0	4000	0.2	92.5717
126	12	900	100	0	4000	0.25	91.8633
127	12	900	100	0	4000	0.3	92.2039
128	12	900	100	0	4000	0.35	90.638
