
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
0	12	900	100	1	1000	0.05	95.9978
1	12	900	100	1	1000	0.05	92.1803
2	12	900	100	1	1000	0.05	94.6964
3	12	900	100	1	1000	0.05	94.6505
4	12	900	100	1	1000	0.05	96.9951
5	12	900	100	1	1000	0.05	94.2514
6	12	900	100	1	1000	0.05	94.5507
7	12	900	100	1	1000	0.05	95.8463
8	12	900	100	1	1000	0.05	94.2488
9	12	900	100	1	1000	0.05	95.5302
10	12	900	100	1	1000	0.05	93.8156
11	12	900	100	1	1000	0.05	90.6661
12	12	900	100	1	1000	0.05	94.6825
13	12	900	100	1	1000	0.05	93.9828
14	12	900	100	1	1000	0.05	95.1286
15	12	900	100	1	1000	0.05	95.4947
16	12	900	100	1	1000	0.05	92.5208
17	12	900	100	1	1000	0.05	96.3202
18	12	900	100	1	1000	0.05	96.8831
19	12	900	100	1	1000	0.05	97.4729
20	12	900	100	1	1000	0.05	94.6891
21	12	900	100	1	1000	0.05	97.3608
22	12	900	100	1	1000	0.05	94.2591
23	12	900	100	1	1000	0.05	92.9077
24	12	900	100	1	1000	0.05	94.8479
25	12	900	100	1	1000	0.05	93.6961
26	12	900	100	1	1000	0.05	95.0005
27	12	900	100	1	1000	0.05	94.5294
28	12	900	100	1	1000	0.05	95.3713
29	12	900	100	1	1000	0.05	97.3785
30	12	900	100	1	1000	0.05	93.9019
31	12	900	100	1	1000	0.05	93.5159
32	12	900	100	1	1000	0.05	94.4836
33	12	900	100	1	1000	0.05	93.9557
34	12	900	100	1	1000	0.05	94.4345
35	12	900	100	1	1000	0.05	94.9373
36	12	900	100	1	1000	0.05	92.2548
37	12	900	100	1	1000	0.05	92.9345
38	12	900	100	1	1000	0.05	94.4094
39	12	900	100	1	1000	0.05	95.4646
40	12	900	100	1	1000	0.05	94.1773
41	12	900	100	1	1000	0.05	92.6016
42	12	900	100	1	1000	0.05	97.7767
43	12	900	100	1	1000	0.05	91.5122
44	12	900	100	1	1000	0.05	98.6855
45	12	900	100	1	1000	0.05	93.3937
46	12	900	100	1	1000	0.05	95.4166
47	12	900	100	1	1000	0.05	96.3843
48	12	900	100	1	1000	0.05	100.0604
49	12	900	100	1	1000	0.05	99.7421
